layer,head,src_idx,src_token,dst_idx,dst_token,weight
28,14,0,The,3, on,0.000000
28,14,0,The,4, the,0.000000
28,14,1, cat,0,The,0.020828
28,14,1, cat,1, cat,0.979004
28,14,1, cat,2, sat,0.000000
28,14,1, cat,3, on,0.000000
28,14,1, cat,4, the,0.000000
28,14,2, sat,0,The,0.030579
28,14,2, sat,1, cat,0.900391
28,14,2, sat,2, sat,0.069153
28,14,2, sat,3, on,0.000000
28,14,2, sat,4, the,0.000000
28,14,3, on,0,The,0.036896
28,14,3, on,1, cat,0.836914
28,14,3, on,2, sat,0.079407
28,14,3, on,3, on,0.046600
28,14,3, on,4, the,0.000000
28,14,4, the,0,The,0.024063
28,14,4, the,1, cat,0.745605
28,14,4, the,2, sat,0.054626
28,14,4, the,3, on,0.031021
28,14,4, the,4, the,0.144897
28,15,0,The,0,The,1.000000
28,15,0,The,1, cat,0.000000
28,15,0,The,2, sat,0.000000
28,15,0,The,3, on,0.000000
28,15,0,The,4, the,0.000000
28,15,1, cat,0,The,0.020691
28,15,1, cat,1, cat,0.979492
28,15,1, cat,2, sat,0.000000
28,15,1, cat,3, on,0.000000
28,15,1, cat,4, the,0.000000
28,15,2, sat,0,The,0.010735
28,15,2, sat,1, cat,0.958496
28,15,2, sat,2, sat,0.030624
28,15,2, sat,3, on,0.000000
28,15,2, sat,4, the,0.000000
28,15,3, on,0,The,0.011078
28,15,3, on,1, cat,0.939941
28,15,3, on,2, sat,0.031586
28,15,3, on,3, on,0.017548
28,15,3, on,4, the,0.000000
28,15,4, the,0,The,0.011459
28,15,4, the,1, cat,0.834961
28,15,4, the,2, sat,0.031250
28,15,4, the,3, on,0.017929
28,15,4, the,4, the,0.104370
28,16,0,The,0,The,1.000000
28,16,0,The,1, cat,0.000000
28,16,0,The,2, sat,0.000000
28,16,0,The,3, on,0.000000
28,16,0,The,4, the,0.000000
28,16,1, cat,0,The,0.029938
28,16,1, cat,1, cat,0.970215
28,16,1, cat,2, sat,0.000000
28,16,1, cat,3, on,0.000000
28,16,1, cat,4, the,0.000000
28,16,2, sat,0,The,0.039795
28,16,2, sat,1, cat,0.870117
28,16,2, sat,2, sat,0.089844
28,16,2, sat,3, on,0.000000
28,16,2, sat,4, the,0.000000
28,16,3, on,0,The,0.047607
28,16,3, on,1, cat,0.790527
28,16,3, on,2, sat,0.101196
28,16,3, on,3, on,0.060547
28,16,3, on,4, the,0.000000
28,16,4, the,0,The,0.028015
28,16,4, the,1, cat,0.666504
28,16,4, the,2, sat,0.063660
28,16,4, the,3, on,0.036621
28,16,4, the,4, the,0.205078
28,17,0,The,0,The,1.000000
28,17,0,The,1, cat,0.000000
28,17,0,The,2, sat,0.000000
28,17,0,The,3, on,0.000000
28,17,0,The,4, the,0.000000
28,17,1, cat,0,The,0.026291
28,17,1, cat,1, cat,0.973633
28,17,1, cat,2, sat,0.000000
28,17,1, cat,3, on,0.000000
28,17,1, cat,4, the,0.000000
28,17,2, sat,0,The,0.013245
28,17,2, sat,1, cat,0.949707
28,17,2, sat,2, sat,0.036865
28,17,2, sat,3, on,0.000000
28,17,2, sat,4, the,0.000000
28,17,3, on,0,The,0.012772
28,17,3, on,1, cat,0.934570
28,17,3, on,2, sat,0.036499
28,17,3, on,3, on,0.016220
28,17,3, on,4, the,0.000000
28,17,4, the,0,The,0.013245
28,17,4, the,1, cat,0.816895
28,17,4, the,2, sat,0.034973
28,17,4, the,3, on,0.016846
28,17,4, the,4, the,0.118225
28,18,0,The,0,The,1.000000
28,18,0,The,1, cat,0.000000
28,18,0,The,2, sat,0.000000
28,18,0,The,3, on,0.000000
28,18,0,The,4, the,0.000000
28,18,1, cat,0,The,0.011292
28,18,1, cat,1, cat,0.988770
28,18,1, cat,2, sat,0.000000
28,18,1, cat,3, on,0.000000
28,18,1, cat,4, the,0.000000
28,18,2, sat,0,The,0.019089
28,18,2, sat,1, cat,0.933594
28,18,2, sat,2, sat,0.047119
28,18,2, sat,3, on,0.000000
28,18,2, sat,4, the,0.000000
28,18,3, on,0,The,0.025116
28,18,3, on,1, cat,0.885742
28,18,3, on,2, sat,0.057495
28,18,3, on,3, on,0.031494
28,18,3, on,4, the,0.000000
28,18,4, the,0,The,0.015602
28,18,4, the,1, cat,0.803711
28,18,4, the,2, sat,0.039185
28,18,4, the,3, on,0.019806
28,18,4, the,4, the,0.121582
28,19,0,The,0,The,1.000000
28,19,0,The,1, cat,0.000000
28,19,0,The,2, sat,0.000000
28,19,0,The,3, on,0.000000
28,19,0,The,4, the,0.000000
28,19,1, cat,0,The,0.011597
28,19,1, cat,1, cat,0.988281
28,19,1, cat,2, sat,0.000000
28,19,1, cat,3, on,0.000000
28,19,1, cat,4, the,0.000000
28,19,2, sat,0,The,0.016678
