layer,head,score,baseline_logp_p0,baseline_logp_p1,baseline_logp_p2,ablated_logp_p0,delta_p0,ablated_logp_p1,delta_p1,ablated_logp_p2,delta_p2
26,4,-0.002985,-4.603048,-2.965894,-2.869765,-4.587636,-0.015412,-2.972954,0.007060,-2.869163,-0.000602
26,5,-0.000040,-4.603048,-2.965894,-2.869765,-4.601046,-0.002002,-2.967299,0.001405,-2.870242,0.000477
26,6,0.002790,-4.603048,-2.965894,-2.869765,-4.613249,0.010201,-2.963470,-0.002424,-2.870358,0.000592
26,7,-0.000503,-4.603048,-2.965894,-2.869765,-4.609702,0.006654,-2.955466,-0.010428,-2.872029,0.002264
26,8,0.050189,-4.603048,-2.965894,-2.869765,-4.633255,0.030208,-3.082066,0.116172,-2.873953,0.004188
26,9,0.021918,-4.603048,-2.965894,-2.869765,-4.624430,0.021382,-2.998491,0.032597,-2.881541,0.011776
26,10,0.164054,-4.603048,-2.965894,-2.869765,-4.857333,0.254285,-3.204005,0.238111,-2.869530,-0.000235
26,11,0.005613,-4.603048,-2.965894,-2.869765,-4.610380,0.007332,-2.972800,0.006906,-2.872366,0.002601
26,12,-0.007324,-4.603048,-2.965894,-2.869765,-4.569585,-0.033463,-2.979656,0.013762,-2.867496,-0.002269
26,13,-0.000363,-4.603048,-2.965894,-2.869765,-4.611000,0.007952,-2.955466,-0.010429,-2.871154,0.001389
26,14,0.058127,-4.603048,-2.965894,-2.869765,-4.653832,0.050785,-3.084502,0.118608,-2.874755,0.004990
26,15,0.004861,-4.603048,-2.965894,-2.869765,-4.612998,0.009950,-2.972641,0.006746,-2.867651,-0.002115
26,16,0.006908,-4.603048,-2.965894,-2.869765,-4.601573,-0.001475,-2.989306,0.023411,-2.868552,-0.001213
26,17,0.006430,-4.603048,-2.965894,-2.869765,-4.611002,0.007954,-2.963486,-0.002408,-2.883510,0.013745
26,18,-0.000194,-4.603048,-2.965894,-2.869765,-4.602609,-0.000439,-2.968978,0.003084,-2.866538,-0.003227
26,19,0.014624,-4.603048,-2.965894,-2.869765,-4.648294,0.045247,-2.966111,0.000217,-2.868174,-0.001591
27,0,0.005223,-4.603048,-2.965894,-2.869765,-4.610628,0.007580,-2.971989,0.006095,-2.871759,0.001994
27,1,0.004421,-4.603048,-2.965894,-2.869765,-4.614337,0.011289,-2.970696,0.004802,-2.866935,-0.002830
27,2,-0.000147,-4.603048,-2.965894,-2.869765,-4.604681,0.001633,-2.966678,0.000783,-2.866909,-0.002856
27,3,0.016023,-4.603048,-2.965894,-2.869765,-4.630039,0.026991,-2.979442,0.013547,-2.877295,0.007529
27,4,0.024462,-4.603048,-2.965894,-2.869765,-4.640161,0.037113,-3.009248,0.043354,-2.862685,-0.007080
27,5,-0.004662,-4.603048,-2.965894,-2.869765,-4.599757,-0.003291,-2.960089,-0.005806,-2.864874,-0.004891
27,6,0.002762,-4.603048,-2.965894,-2.869765,-4.611162,0.008114,-2.964078,-0.001817,-2.871755,0.001990
27,7,-0.003660,-4.603048,-2.965894,-2.869765,-4.610264,0.007216,-2.949538,-0.016356,-2.867926,-0.001839
27,8,0.003900,-4.603048,-2.965894,-2.869765,-4.612713,0.009665,-2.967256,0.001362,-2.870438,0.000673
27,9,0.000642,-4.603048,-2.965894,-2.869765,-4.604060,0.001012,-2.965464,-0.000430,-2.871108,0.001343
27,10,-0.014558,-4.603048,-2.965894,-2.869765,-4.573817,-0.029231,-2.953444,-0.012450,-2.867771,-0.001994
27,11,0.037009,-4.603048,-2.965894,-2.869765,-4.631606,0.028558,-2.974794,0.008900,-2.943334,0.073569
27,12,-0.001707,-4.603048,-2.965894,-2.869765,-4.605352,0.002305,-2.959824,-0.006071,-2.868410,-0.001355
27,13,0.004547,-4.603048,-2.965894,-2.869765,-4.608073,0.005025,-2.961126,-0.004769,-2.883150,0.013385
27,14,0.002427,-4.603048,-2.965894,-2.869765,-4.606853,0.003806,-2.966677,0.000782,-2.872459,0.002694
27,15,-0.006958,-4.603048,-2.965894,-2.869765,-4.589718,-0.013330,-2.954394,-0.011500,-2.873722,0.003957
27,16,-0.013232,-4.603048,-2.965894,-2.869765,-4.578002,-0.025045,-2.953563,-0.012331,-2.867445,-0.002321
27,17,-0.016900,-4.603048,-2.965894,-2.869765,-4.569352,-0.033696,-2.959284,-0.006611,-2.859372,-0.010393
27,18,-0.005090,-4.603048,-2.965894,-2.869765,-4.582294,-0.020753,-2.972420,0.006526,-2.868723,-0.001042
27,19,0.001111,-4.603048,-2.965894,-2.869765,-4.603716,0.000668,-2.965162,-0.000733,-2.873162,0.003397
28,0,0.005208,-4.603048,-2.965894,-2.869765,-4.625808,0.022760,-2.954572,-0.011322,-2.873950,0.004185
28,1,-0.000820,-4.603048,-2.965894,-2.869765,-4.600744,-0.002304,-2.964520,-0.001374,-2.870982,0.001217
28,2,-0.007346,-4.603048,-2.965894,-2.869765,-4.595678,-0.007370,-2.952144,-0.013751,-2.868849,-0.000916
28,3,0.005313,-4.603048,-2.965894,-2.869765,-4.616939,0.013891,-2.968800,0.002906,-2.868909,-0.000856
28,4,-0.000002,-4.603048,-2.965894,-2.869765,-4.602503,-0.000545,-2.966634,0.000740,-2.869564,-0.000201
28,5,0.000495,-4.603048,-2.965894,-2.869765,-4.601480,-0.001567,-2.967554,0.001659,-2.871158,0.001393
28,6,-0.001302,-4.603048,-2.965894,-2.869765,-4.615055,0.012007,-2.961383,-0.004512,-2.858363,-0.011402
28,7,0.002006,-4.603048,-2.965894,-2.869765,-4.609093,0.006045,-2.969151,0.003256,-2.866483,-0.003282
28,8,-0.001241,-4.603048,-2.965894,-2.869765,-4.603282,0.000234,-2.965098,-0.000796,-2.866603,-0.003162
28,9,0.003154,-4.603048,-2.965894,-2.869765,-4.611878,0.008831,-2.974360,0.008465,-2.861933,-0.007833
28,10,-0.013627,-4.603048,-2.965894,-2.869765,-4.590787,-0.012261,-2.939435,-0.026460,-2.867604,-0.002161
28,11,0.005323,-4.603048,-2.965894,-2.869765,-4.613777,0.010729,-2.969314,0.003420,-2.871585,0.001820
28,12,-0.002138,-4.603048,-2.965894,-2.869765,-4.596973,-0.006074,-2.964345,-0.001550,-2.870976,0.001211
28,13,0.005096,-4.603048,-2.965894,-2.869765,-4.616489,0.013442,-2.968121,0.002227,-2.869384,-0.000381
28,14,-0.001032,-4.603048,-2.965894,-2.869765,-4.609996,0.006948,-2.957620,-0.008274,-2.867995,-0.001770
28,15,-0.000396,-4.603048,-2.965894,-2.869765,-4.602192,-0.000856,-2.965304,-0.000591,-2.870024,0.000259
28,16,0.000469,-4.603048,-2.965894,-2.869765,-4.603245,0.000197,-2.969486,0.003592,-2.867384,-0.002381
28,17,-0.000520,-4.603048,-2.965894,-2.869765,-4.608143,0.005095,-2.958468,-0.007427,-2.870537,0.000772
28,18,0.004311,-4.603048,-2.965894,-2.869765,-4.609016,0.005968,-2.972327,0.006432,-2.870298,0.000533
28,19,-0.034390,-4.603048,-2.965894,-2.869765,-4.502614,-0.100434,-2.961608,-0.004286,-2.871316,0.001551
29,0,-0.007657,-4.603048,-2.965894,-2.869765,-4.588968,-0.014080,-2.968316,0.002421,-2.858454,-0.011312
29,1,0.004120,-4.603048,-2.965894,-2.869765,-4.603349,0.000301,-2.980263,0.014369,-2.867454,-0.002311
29,2,0.004140,-4.603048,-2.965894,-2.869765,-4.609748,0.006701,-2.968149,0.002254,-2.873231,0.003466
29,3,0.000255,-4.603048,-2.965894,-2.869765,-4.609105,0.006057,-2.963477,-0.002417,-2.866889,-0.002876
29,4,-0.003795,-4.603048,-2.965894,-2.869765,-4.601298,-0.001750,-2.960611,-0.005283,-2.865412,-0.004354
29,5,0.002860,-4.603048,-2.965894,-2.869765,-4.605217,0.002169,-2.971640,0.005746,-2.870432,0.000667
29,6,-0.000581,-4.603048,-2.965894,-2.869765,-4.602729,-0.000319,-2.963071,-0.002823,-2.871163,0.001398
29,7,-0.000994,-4.603048,-2.965894,-2.869765,-4.601691,-0.001357,-2.967110,0.001215,-2.866924,-0.002841
29,8,-0.004006,-4.603048,-2.965894,-2.869765,-4.609027,0.005979,-2.965044,-0.000850,-2.852620,-0.017145
29,9,-0.000466,-4.603048,-2.965894,-2.869765,-4.605902,0.002854,-2.964159,-0.001736,-2.867249,-0.002517
29,10,0.003353,-4.603048,-2.965894,-2.869765,-4.614140,0.011092,-2.952168,-0.013727,-2.882459,0.012694
29,11,-0.000652,-4.603048,-2.965894,-2.869765,-4.606160,0.003112,-2.964525,-0.001369,-2.866065,-0.003700
29,12,-0.001491,-4.603048,-2.965894,-2.869765,-4.600852,-0.002196,-2.963757,-0.002138,-2.869627,-0.000138
29,13,0.003247,-4.603048,-2.965894,-2.869765,-4.607981,0.004933,-2.970205,0.004311,-2.870262,0.000497
29,14,0.001448,-4.603048,-2.965894,-2.869765,-4.590350,-0.012698,-2.972982,0.007087,-2.879719,0.009953
29,15,0.013600,-4.603048,-2.965894,-2.869765,-4.632917,0.029869,-2.978118,0.012224,-2.868472,-0.001293
29,16,0.005246,-4.603048,-2.965894,-2.869765,-4.606633,0.003585,-2.979579,0.013685,-2.868232,-0.001533
29,17,-0.004244,-4.603048,-2.965894,-2.869765,-4.592552,-0.010496,-2.965434,-0.000461,-2.867988,-0.001777
29,18,0.000271,-4.603048,-2.965894,-2.869765,-4.609926,0.006878,-2.960269,-0.005625,-2.869326,-0.000439
29,19,0.000051,-4.603048,-2.965894,-2.869765,-4.601147,-0.001901,-2.967012,0.001117,-2.870701,0.000936
30,0,0.000863,-4.603048,-2.965894,-2.869765,-4.603879,0.000831,-2.968472,0.002578,-2.868944,-0.000821
30,1,0.004521,-4.603048,-2.965894,-2.869765,-4.615054,0.012006,-2.968929,0.003034,-2.868288,-0.001477
30,2,0.002846,-4.603048,-2.965894,-2.869765,-4.607256,0.004208,-2.971849,0.005954,-2.868140,-0.001625
30,3,-0.005256,-4.603048,-2.965894,-2.869765,-4.601198,-0.001850,-2.951445,-0.014449,-2.870295,0.000530
30,4,0.003726,-4.603048,-2.965894,-2.869765,-4.616643,0.013596,-2.963565,-0.002329,-2.869676,-0.000089
30,5,0.184044,-4.603048,-2.965894,-2.869765,-5.033166,0.430118,-3.088240,0.122346,-2.869433,-0.000332
30,6,0.000333,-4.603048,-2.965894,-2.869765,-4.602773,-0.000275,-2.968062,0.002168,-2.868871,-0.000894
30,7,0.000632,-4.603048,-2.965894,-2.869765,-4.602430,-0.000618,-2.969545,0.003650,-2.868629,-0.001136
30,8,0.001278,-4.603048,-2.965894,-2.869765,-4.602679,-0.000369,-2.970138,0.004244,-2.869726,-0.000039
30,9,0.004061,-4.603048,-2.965894,-2.869765,-4.607529,0.004481,-2.977830,0.011936,-2.865532,-0.004233
30,10,0.002501,-4.603048,-2.965894,-2.869765,-4.600838,-0.002210,-2.970992,0.005098,-2.874382,0.004616
30,11,0.000618,-4.603048,-2.965894,-2.869765,-4.612836,0.009788,-2.961970,-0.003924,-2.865754,-0.004011
30,12,0.010721,-4.603048,-2.965894,-2.869765,-4.625039,0.021991,-2.978625,0.012730,-2.867207,-0.002558
30,13,0.001726,-4.603048,-2.965894,-2.869765,-4.607804,0.004756,-2.968828,0.002934,-2.867252,-0.002513
30,14,0.000278,-4.603048,-2.965894,-2.869765,-4.609285,0.006237,-2.965946,0.000052,-2.864310,-0.005455
30,15,0.014833,-4.603048,-2.965894,-2.869765,-4.647165,0.044117,-2.966805,0.000910,-2.869238,-0.000527
30,16,-0.002000,-4.603048,-2.965894,-2.869765,-4.596750,-0.006298,-2.966671,0.000776,-2.869286,-0.000479
30,17,-0.006711,-4.603048,-2.965894,-2.869765,-4.600710,-0.002338,-2.939665,-0.026229,-2.878199,0.008434
30,18,0.000129,-4.603048,-2.965894,-2.869765,-4.604837,0.001790,-2.966387,0.000493,-2.867871,-0.001894
30,19,0.003705,-4.603048,-2.965894,-2.869765,-4.608909,0.005861,-2.971288,0.005394,-2.869625,-0.000140
31,0,0.000571,-4.603048,-2.965894,-2.869765,-4.606826,0.003778,-2.968062,0.002167,-2.865532,-0.004233
31,1,0.001333,-4.603048,-2.965894,-2.869765,-4.610477,0.007430,-2.962026,-0.003869,-2.870202,0.000437
31,2,0.002943,-4.603048,-2.965894,-2.869765,-4.601665,-0.001383,-2.964657,-0.001237,-2.881213,0.011448
31,3,-0.000190,-4.603048,-2.965894,-2.869765,-4.604265,0.001217,-2.963857,-0.002037,-2.870016,0.000251
31,4,0.000903,-4.603048,-2.965894,-2.869765,-4.604918,0.001871,-2.964253,-0.001642,-2.872246,0.002481
31,5,-0.000271,-4.603048,-2.965894,-2.869765,-4.605952,0.002904,-2.963139,-0.002755,-2.868804,-0.000961
31,6,-0.003755,-4.603048,-2.965894,-2.869765,-4.598715,-0.004333,-2.962378,-0.003516,-2.866348,-0.003417
31,7,-0.001053,-4.603048,-2.965894,-2.869765,-4.600347,-0.002701,-2.966682,0.000788,-2.868520,-0.001245
31,8,0.001481,-4.603048,-2.965894,-2.869765,-4.605962,0.002914,-2.967251,0.001357,-2.869937,0.000172
31,9,0.095365,-4.603048,-2.965894,-2.869765,-4.619581,0.016533,-3.236721,0.270826,-2.868501,-0.001264
31,10,0.004474,-4.603048,-2.965894,-2.869765,-4.586047,-0.017001,-2.975009,0.009115,-2.891075,0.021310
31,11,0.004252,-4.603048,-2.965894,-2.869765,-4.607123,0.004076,-2.970096,0.004201,-2.874245,0.004480
31,12,0.000053,-4.603048,-2.965894,-2.869765,-4.605652,0.002604,-2.966091,0.000197,-2.867123,-0.002642
31,13,0.011636,-4.603048,-2.965894,-2.869765,-4.629490,0.026442,-2.976512,0.010618,-2.867613,-0.002152
31,14,0.005420,-4.603048,-2.965894,-2.869765,-4.609686,0.006638,-2.960905,-0.004990,-2.884377,0.014612
31,15,0.006175,-4.603048,-2.965894,-2.869765,-4.625228,0.022180,-2.966330,0.000436,-2.865674,-0.004091
31,16,-0.001218,-4.603048,-2.965894,-2.869765,-4.600375,-0.002673,-2.965216,-0.000679,-2.869462,-0.000303
31,17,-0.003784,-4.603048,-2.965894,-2.869765,-4.583507,-0.019541,-2.973553,0.007659,-2.870294,0.000529
31,18,0.007069,-4.603048,-2.965894,-2.869765,-4.609143,0.006095,-2.966069,0.000174,-2.884702,0.014937
31,19,-0.001218,-4.603048,-2.965894,-2.869765,-4.603148,0.000100,-2.960994,-0.004900,-2.870912,0.001147
32,0,-0.001972,-4.603048,-2.965894,-2.869765,-4.606246,0.003198,-2.964648,-0.001246,-2.861897,-0.007868
32,1,0.002319,-4.603048,-2.965894,-2.869765,-4.605868,0.002820,-2.967705,0.001810,-2.872092,0.002327
32,2,0.158601,-4.603048,-2.965894,-2.869765,-5.082078,0.479031,-2.962982,-0.002913,-2.869449,-0.000316
32,3,0.000758,-4.603048,-2.965894,-2.869765,-4.608533,0.005486,-2.965732,-0.000163,-2.866715,-0.003050
32,4,0.000013,-4.603048,-2.965894,-2.869765,-4.604808,0.001760,-2.963019,-0.002875,-2.870918,0.001153
32,5,0.001451,-4.603048,-2.965894,-2.869765,-4.604490,0.001442,-2.964049,-0.001845,-2.874520,0.004755
32,6,-0.003888,-4.603048,-2.965894,-2.869765,-4.608183,0.005135,-2.967148,0.001253,-2.851713,-0.018052
32,7,0.017682,-4.603048,-2.965894,-2.869765,-4.622312,0.019264,-3.002985,0.037091,-2.866457,-0.003308
32,8,-0.017104,-4.603048,-2.965894,-2.869765,-4.572785,-0.030262,-2.944732,-0.021163,-2.869879,0.000114
32,9,0.004431,-4.603048,-2.965894,-2.869765,-4.606989,0.003941,-2.973850,0.007955,-2.871162,0.001397
32,10,-0.002854,-4.603048,-2.965894,-2.869765,-4.600898,-0.002150,-2.961556,-0.004338,-2.867692,-0.002074
32,11,-0.010728,-4.603048,-2.965894,-2.869765,-4.563028,-0.040020,-2.965585,-0.000310,-2.877912,0.008147
32,12,0.003429,-4.603048,-2.965894,-2.869765,-4.607647,0.004600,-2.967572,0.001678,-2.873773,0.004008
32,13,0.002415,-4.603048,-2.965894,-2.869765,-4.606206,0.003158,-2.967826,0.001931,-2.871922,0.002157
32,14,-0.004433,-4.603048,-2.965894,-2.869765,-4.595637,-0.007411,-2.962911,-0.002984,-2.866862,-0.002903
32,15,0.000509,-4.603048,-2.965894,-2.869765,-4.605261,0.002213,-2.965479,-0.000416,-2.869496,-0.000269
32,16,-0.000906,-4.603048,-2.965894,-2.869765,-4.595439,-0.007609,-2.967961,0.002066,-2.872591,0.002825
32,17,-0.001584,-4.603048,-2.965894,-2.869765,-4.603510,0.000462,-2.962927,-0.002968,-2.867519,-0.002246
32,18,0.000422,-4.603048,-2.965894,-2.869765,-4.606638,0.003591,-2.963979,-0.001916,-2.869355,-0.000410
32,19,0.000614,-4.603048,-2.965894,-2.869765,-4.603132,0.000084,-2.964401,-0.001494,-2.873017,0.003252
33,0,-0.000208,-4.603048,-2.965894,-2.869765,-4.600654,-0.002394,-2.968524,0.002630,-2.868906,-0.000859
33,1,0.000403,-4.603048,-2.965894,-2.869765,-4.607065,0.004017,-2.966875,0.000981,-2.865975,-0.003790
33,2,0.001215,-4.603048,-2.965894,-2.869765,-4.604544,0.001496,-2.968831,0.002936,-2.868976,-0.000789
33,3,0.003838,-4.603048,-2.965894,-2.869765,-4.611732,0.008684,-2.966384,0.000490,-2.872106,0.002341
33,4,0.005927,-4.603048,-2.965894,-2.869765,-4.618986,0.015938,-2.966929,0.001035,-2.870574,0.000809
33,5,0.002956,-4.603048,-2.965894,-2.869765,-4.612288,0.009240,-2.961207,-0.004688,-2.874080,0.004315
33,6,0.001548,-4.603048,-2.965894,-2.869765,-4.601680,-0.001368,-2.970509,0.004615,-2.871162,0.001397
33,7,-0.015294,-4.603048,-2.965894,-2.869765,-4.597390,-0.005658,-2.962442,-0.003452,-2.832993,-0.036772
33,8,0.006061,-4.603048,-2.965894,-2.869765,-4.612988,0.009940,-2.971148,0.005254,-2.872754,0.002989
33,9,0.003401,-4.603048,-2.965894,-2.869765,-4.607556,0.004508,-2.970230,0.004336,-2.871124,0.001359
33,10,-0.000600,-4.603048,-2.965894,-2.869765,-4.601296,-0.001751,-2.964486,-0.001408,-2.871125,0.001360
33,11,-0.002050,-4.603048,-2.965894,-2.869765,-4.599718,-0.003330,-2.962023,-0.003871,-2.870815,0.001050
33,12,-0.000593,-4.603048,-2.965894,-2.869765,-4.603226,0.000178,-2.962565,-0.003329,-2.871138,0.001373
33,13,0.009119,-4.603048,-2.965894,-2.869765,-4.619014,0.015966,-2.973776,0.007882,-2.873272,0.003507
33,14,-0.001967,-4.603048,-2.965894,-2.869765,-4.606052,0.003005,-2.963941,-0.001954,-2.862813,-0.006952
33,15,0.000956,-4.603048,-2.965894,-2.869765,-4.596449,-0.006598,-2.969687,0.003793,-2.875438,0.005673
33,16,0.000956,-4.603048,-2.965894,-2.869765,-4.600233,-0.002815,-2.967083,0.001188,-2.874259,0.004494
33,17,0.002679,-4.603048,-2.965894,-2.869765,-4.607832,0.004784,-2.967135,0.001240,-2.871777,0.002012
33,18,0.001110,-4.603048,-2.965894,-2.869765,-4.603646,0.000598,-2.966461,0.000567,-2.871930,0.002165
33,19,-0.000581,-4.603048,-2.965894,-2.869765,-4.603127,0.000080,-2.969756,0.003862,-2.864080,-0.005685
34,0,0.011054,-4.603048,-2.965894,-2.869765,-4.633566,0.030518,-2.961906,-0.003989,-2.876398,0.006633
34,1,0.011669,-4.603048,-2.965894,-2.869765,-4.629172,0.026124,-2.969024,0.003129,-2.875520,0.005754
34,2,0.004148,-4.603048,-2.965894,-2.869765,-4.611078,0.008030,-2.965766,-0.000128,-2.874305,0.004540
34,3,0.000050,-4.603048,-2.965894,-2.869765,-4.607971,0.004923,-2.964142,-0.001752,-2.866745,-0.003020
34,4,0.042417,-4.603048,-2.965894,-2.869765,-4.600816,-0.002232,-3.100429,0.134534,-2.864715,-0.005050
34,5,0.003709,-4.603048,-2.965894,-2.869765,-4.610027,0.006979,-2.970173,0.004278,-2.869634,-0.000131
34,6,-0.011961,-4.603048,-2.965894,-2.869765,-4.599160,-0.003888,-2.950569,-0.015326,-2.853095,-0.016670
34,7,-0.004785,-4.603048,-2.965894,-2.869765,-4.584395,-0.018652,-2.963678,-0.002217,-2.876280,0.006515
34,8,0.002924,-4.603048,-2.965894,-2.869765,-4.619878,0.016830,-2.956359,-0.009535,-2.871243,0.001478
34,9,0.001123,-4.603048,-2.965894,-2.869765,-4.624602,0.021554,-2.951328,-0.014567,-2.866147,-0.003618
34,10,-0.000076,-4.603048,-2.965894,-2.869765,-4.604169,0.001122,-2.967294,0.001400,-2.867014,-0.002751
34,11,0.013955,-4.603048,-2.965894,-2.869765,-4.647531,0.044483,-2.963530,-0.002364,-2.869511,-0.000254
34,12,0.021306,-4.603048,-2.965894,-2.869765,-4.611110,0.008062,-2.963511,-0.002383,-2.928003,0.058238
34,13,0.001523,-4.603048,-2.965894,-2.869765,-4.615260,0.012212,-2.964043,-0.001851,-2.863975,-0.005790
34,14,-0.000593,-4.603048,-2.965894,-2.869765,-4.600324,-0.002724,-2.962467,-0.003427,-2.874137,0.004372
34,15,0.007463,-4.603048,-2.965894,-2.869765,-4.620576,0.017529,-2.977977,0.012082,-2.862543,-0.007222
34,16,0.002210,-4.603048,-2.965894,-2.869765,-4.600121,-0.002927,-2.967065,0.001170,-2.878150,0.008385
34,17,-0.002467,-4.603048,-2.965894,-2.869765,-4.605537,0.002489,-2.964455,-0.001440,-2.861315,-0.008450
34,18,0.009761,-4.603048,-2.965894,-2.869765,-4.629442,0.026394,-2.967161,0.001267,-2.871387,0.001622
34,19,-0.003567,-4.603048,-2.965894,-2.869765,-4.598908,-0.004140,-2.958249,-0.007645,-2.870848,0.001083
35,0,0.001223,-4.603048,-2.965894,-2.869765,-4.618824,0.015776,-2.958183,-0.007712,-2.865369,-0.004396
35,1,0.010188,-4.603048,-2.965894,-2.869765,-4.639466,0.036418,-2.961638,-0.004256,-2.868166,-0.001599
35,2,0.004604,-4.603048,-2.965894,-2.869765,-4.605171,0.002123,-2.973795,0.007900,-2.873553,0.003788
35,3,0.000810,-4.603048,-2.965894,-2.869765,-4.622534,0.019486,-2.953634,-0.012261,-2.864971,-0.004794
35,4,0.007547,-4.603048,-2.965894,-2.869765,-4.637236,0.034188,-2.961555,-0.004339,-2.862556,-0.007210
35,5,0.010285,-4.603048,-2.965894,-2.869765,-4.628194,0.025146,-2.968165,0.002270,-2.873205,0.003440
35,6,0.009398,-4.603048,-2.965894,-2.869765,-4.607893,0.004845,-2.982059,0.016164,-2.876951,0.007186
35,7,0.002220,-4.603048,-2.965894,-2.869765,-4.606734,0.003686,-2.974709,0.008814,-2.863924,-0.005841
35,8,0.009738,-4.603048,-2.965894,-2.869765,-4.620360,0.017312,-2.979131,0.013237,-2.868430,-0.001335
35,9,0.004853,-4.603048,-2.965894,-2.869765,-4.609425,0.006377,-2.971050,0.005155,-2.872792,0.003027
35,10,0.006097,-4.603048,-2.965894,-2.869765,-4.639582,0.036534,-2.964189,-0.001705,-2.853228,-0.016537
35,11,0.001728,-4.603048,-2.965894,-2.869765,-4.605700,0.002652,-2.966079,0.000185,-2.872113,0.002347
35,12,0.009671,-4.603048,-2.965894,-2.869765,-4.646200,0.043152,-2.957760,-0.008135,-2.863761,-0.006004
35,13,-0.003963,-4.603048,-2.965894,-2.869765,-4.596155,-0.006893,-2.963610,-0.002284,-2.867053,-0.002712
35,14,0.001325,-4.603048,-2.965894,-2.869765,-4.596093,-0.006955,-2.962752,-0.003143,-2.883837,0.014072
35,15,-0.000999,-4.603048,-2.965894,-2.869765,-4.586340,-0.016707,-2.962441,-0.003454,-2.886930,0.017165
35,16,0.001612,-4.603048,-2.965894,-2.869765,-4.615459,0.012411,-2.966250,0.000355,-2.861835,-0.007930
35,17,-0.005087,-4.603048,-2.965894,-2.869765,-4.607309,0.004261,-2.956172,-0.009723,-2.859966,-0.009799
35,18,0.010545,-4.603048,-2.965894,-2.869765,-4.631899,0.028852,-2.975081,0.009187,-2.863361,-0.006404
35,19,0.013836,-4.603048,-2.965894,-2.869765,-4.655402,0.052354,-2.970796,0.004901,-2.854016,-0.015749
