layer,head,pattern_score,total_delta_nll,direct_delta_nll,indirect_delta_nll
4,6,0.1492920070886612,-0.007143999915570021,0.0,-0.007143999915570021
4,7,0.23083500564098358,-0.003728999989107251,0.0,-0.003728999989107251
4,8,0.2122800052165985,-0.0005239999736659229,0.0,-0.0005239999736659229
4,9,0.14428700506687164,-0.006231000181287527,0.0,-0.006231000181287527
4,10,0.25927698612213135,-0.01205500029027462,0.0,-0.01205500029027462
4,11,0.18420399725437164,-0.013105999678373337,0.0,-0.013105999678373337
4,12,0.10351599752902985,0.004424999933689833,0.0,0.004424999933689833
4,13,0.3481450080871582,-0.016092000529170036,0.0,-0.016092000529170036
4,14,0.19592300057411194,-0.010859999805688858,0.0,-0.010859999805688858
4,15,0.10247799754142761,-0.002767999889329076,0.0,-0.002767999889329076
4,16,0.14172400534152985,0.004945999942719936,0.0,0.004945999942719936
4,17,0.245728000998497,-0.020258000120520592,0.0,-0.020258000120520592
4,18,0.08966100215911865,0.0003420000139158219,0.0,0.0003420000139158219
4,19,0.22583000361919403,-0.013662000186741352,0.0,-0.013662000186741352
5,0,0.17810100317001343,0.00045900000259280205,0.0,0.00045900000259280205
5,1,0.4365229904651642,0.007930000312626362,0.0,0.007930000312626362
5,2,0.1319579929113388,-0.0006479999865405262,0.0,-0.0006479999865405262
5,3,0.7519530057907104,0.0018269999418407679,0.0,0.0018269999418407679
5,4,0.11047399789094925,0.006436000112444162,0.0,0.006436000112444162
5,5,0.1593019962310791,-0.004538999870419502,0.0,-0.004538999870419502
5,6,0.2617189884185791,0.00019500000053085387,0.0,0.00019500000053085387
5,7,0.15856899321079254,0.00762300007045269,0.0,0.00762300007045269
5,8,0.22924800217151642,-0.0006510000093840063,0.0,-0.0006510000093840063
5,9,0.06756599992513657,0.02686000056564808,0.0,0.02686000056564808
5,10,0.1375730037689209,-0.000846999988425523,0.0,-0.000846999988425523
5,11,0.2524409890174866,0.008449999615550041,0.0,0.008449999615550041
5,12,0.33276399970054626,-0.0034169999416917562,0.0,-0.0034169999416917562
5,13,0.26586899161338806,-0.003148999996483326,0.0,-0.003148999996483326
5,14,0.17932100594043732,0.0019710001070052385,0.0,0.0019710001070052385
5,15,0.2976070046424866,0.012993999756872654,0.0,0.012993999756872654
5,16,0.09179700165987015,0.01358100026845932,0.0,0.01358100026845932
5,17,0.19799800217151642,-0.013340000063180923,0.0,-0.013340000063180923
5,18,0.40771499276161194,-0.024173999205231667,0.0,-0.024173999205231667
5,19,0.1857910007238388,0.003019999945536256,0.0,0.003019999945536256
6,0,0.32446300983428955,0.007275000214576721,0.0,0.007275000214576721
6,1,0.7700200080871582,-0.005456999875605106,0.0,-0.005456999875605106
6,2,0.9155269861221313,-0.007652000058442354,0.0,-0.007652000058442354
6,3,0.42553699016571045,0.06077500060200691,0.0,0.06077500060200691
6,4,0.3349609971046448,0.030724000185728073,0.0,0.030724000185728073
6,5,0.33837899565696716,0.004004999995231628,0.0,0.004004999995231628
6,6,0.2861329913139343,0.017110999673604965,0.0,0.017110999673604965
6,7,0.3510740101337433,-0.0009970000246539712,0.0,-0.0009970000246539712
6,8,0.22839400172233582,0.04703899845480919,0.0,0.04703899845480919
6,9,0.3354490101337433,-0.002607000060379505,0.0,-0.002607000060379505
