layer,head,score,baseline_logp_p0,baseline_logp_p1,baseline_logp_p2,ablated_logp_p0,delta_p0,ablated_logp_p1,delta_p1,ablated_logp_p2,delta_p2
28,8,0.000001,-6.205396,-3.129951,-3.270236,-6.205397,0.000001,-3.129947,-0.000003,-3.270240,0.000004
28,9,0.000002,-6.205396,-3.129951,-3.270236,-6.205397,0.000001,-3.129948,-0.000003,-3.270243,0.000007
28,10,-0.000000,-6.205396,-3.129951,-3.270236,-6.205396,0.000000,-3.129950,-0.000000,-3.270235,-0.000001
28,11,0.000000,-6.205396,-3.129951,-3.270236,-6.205396,0.000000,-3.129950,-0.000001,-3.270236,0.000000
28,12,0.000001,-6.205396,-3.129951,-3.270236,-6.205396,0.000000,-3.129952,0.000001,-3.270236,0.000000
28,13,0.000001,-6.205396,-3.129951,-3.270236,-6.205396,0.000000,-3.129951,0.000000,-3.270237,0.000001
28,14,0.000002,-6.205396,-3.129951,-3.270236,-6.205397,0.000001,-3.129950,-0.000000,-3.270242,0.000006
28,15,0.000002,-6.205396,-3.129951,-3.270236,-6.205396,0.000000,-3.129948,-0.000003,-3.270243,0.000007
28,16,-0.000000,-6.205396,-3.129951,-3.270236,-6.205396,0.000000,-3.129950,-0.000001,-3.270236,0.000000
28,17,-0.000000,-6.205396,-3.129951,-3.270236,-6.205395,-0.000000,-3.129951,0.000000,-3.270236,-0.000000
28,18,-0.000002,-6.205396,-3.129951,-3.270236,-6.205398,0.000002,-3.129948,-0.000002,-3.270230,-0.000006
28,19,0.000002,-6.205396,-3.129951,-3.270236,-6.205396,0.000000,-3.129949,-0.000001,-3.270242,0.000006
29,0,0.001288,-6.205396,-3.129951,-3.270236,-6.205017,-0.000379,-3.132327,0.002377,-3.272102,0.001866
29,1,0.000070,-6.205396,-3.129951,-3.270236,-6.205501,0.000105,-3.129818,-0.000132,-3.270474,0.000238
29,2,0.000977,-6.205396,-3.129951,-3.270236,-6.205374,-0.000021,-3.130833,0.000883,-3.272305,0.002069
29,3,0.000590,-6.205396,-3.129951,-3.270236,-6.205054,-0.000342,-3.130772,0.000821,-3.271528,0.001292
29,4,0.000803,-6.205396,-3.129951,-3.270236,-6.205135,-0.000261,-3.131673,0.001722,-3.271184,0.000948
29,5,0.000045,-6.205396,-3.129951,-3.270236,-6.205305,-0.000091,-3.129769,-0.000182,-3.270645,0.000409
29,6,0.000898,-6.205396,-3.129951,-3.270236,-6.205168,-0.000228,-3.132104,0.002153,-3.271006,0.000770
29,7,-0.000049,-6.205396,-3.129951,-3.270236,-6.205544,0.000149,-3.129750,-0.000200,-3.270140,-0.000096
29,8,0.001119,-6.205396,-3.129951,-3.270236,-6.204796,-0.000600,-3.131320,0.001370,-3.272823,0.002587
29,9,0.000409,-6.205396,-3.129951,-3.270236,-6.205424,0.000029,-3.130105,0.000155,-3.271280,0.001044
29,10,0.000993,-6.205396,-3.129951,-3.270236,-6.205045,-0.000350,-3.131100,0.001149,-3.272416,0.002180
29,11,0.000077,-6.205396,-3.129951,-3.270236,-6.205503,0.000107,-3.129867,-0.000083,-3.270444,0.000208
29,12,0.000193,-6.205396,-3.129951,-3.270236,-6.205448,0.000052,-3.129766,-0.000185,-3.270948,0.000712
29,13,0.000626,-6.205396,-3.129951,-3.270236,-6.205255,-0.000141,-3.130331,0.000380,-3.271875,0.001639
29,14,0.000934,-6.205396,-3.129951,-3.270236,-6.204722,-0.000673,-3.130951,0.001000,-3.272710,0.002474
29,15,0.000724,-6.205396,-3.129951,-3.270236,-6.205326,-0.000070,-3.130060,0.000109,-3.272368,0.002132
29,16,0.000107,-6.205396,-3.129951,-3.270236,-6.205427,0.000031,-3.129904,-0.000046,-3.270571,0.000335
29,17,-0.001257,-6.205396,-3.129951,-3.270236,-6.205152,-0.000244,-3.129441,-0.000509,-3.267220,-0.003016
29,18,0.000151,-6.205396,-3.129951,-3.270236,-6.205431,0.000035,-3.129879,-0.000072,-3.270726,0.000490
29,19,0.000614,-6.205396,-3.129951,-3.270236,-6.205279,-0.000116,-3.130124,0.000174,-3.272021,0.001785
30,0,-0.000487,-6.205396,-3.129951,-3.270236,-6.205079,-0.000317,-3.128797,-0.001153,-3.270246,0.000010
30,1,-0.000404,-6.205396,-3.129951,-3.270236,-6.204870,-0.000525,-3.129101,-0.000850,-3.270399,0.000163
30,2,-0.000074,-6.205396,-3.129951,-3.270236,-6.205354,-0.000041,-3.129996,0.000045,-3.270011,-0.000225
30,3,-0.000003,-6.205396,-3.129951,-3.270236,-6.205476,0.000081,-3.129742,-0.000208,-3.270355,0.000118
30,4,-0.000314,-6.205396,-3.129951,-3.270236,-6.205035,-0.000361,-3.129461,-0.000489,-3.270144,-0.000092
30,5,-0.000234,-6.205396,-3.129951,-3.270236,-6.205157,-0.000238,-3.129508,-0.000442,-3.270214,-0.000022
30,6,-0.000358,-6.205396,-3.129951,-3.270236,-6.205221,-0.000175,-3.129065,-0.000885,-3.270222,-0.000014
30,7,-0.000163,-6.205396,-3.129951,-3.270236,-6.205176,-0.000219,-3.129319,-0.000632,-3.270597,0.000361
30,8,-0.000237,-6.205396,-3.129951,-3.270236,-6.204919,-0.000476,-3.129416,-0.000535,-3.270537,0.000301
30,9,-0.000324,-6.205396,-3.129951,-3.270236,-6.205016,-0.000380,-3.129276,-0.000674,-3.270319,0.000082
30,10,0.000080,-6.205396,-3.129951,-3.270236,-6.205119,-0.000277,-3.129887,-0.000064,-3.270816,0.000580
30,11,-0.000068,-6.205396,-3.129951,-3.270236,-6.205422,0.000027,-3.129830,-0.000120,-3.270124,-0.000112
30,12,-0.000021,-6.205396,-3.129951,-3.270236,-6.205341,-0.000054,-3.129931,-0.000019,-3.270247,0.000010
30,13,-0.000051,-6.205396,-3.129951,-3.270236,-6.205488,0.000093,-3.129736,-0.000214,-3.270203,-0.000033
30,14,-0.000543,-6.205396,-3.129951,-3.270236,-6.205330,-0.000066,-3.128749,-0.001202,-3.269874,-0.000362
30,15,-0.000253,-6.205396,-3.129951,-3.270236,-6.205114,-0.000282,-3.129576,-0.000375,-3.270134,-0.000102
30,16,-0.000300,-6.205396,-3.129951,-3.270236,-6.205366,-0.000030,-3.129291,-0.000659,-3.270025,-0.000211
30,17,-0.000704,-6.205396,-3.129951,-3.270236,-6.205169,-0.000226,-3.128376,-0.001574,-3.269925,-0.000311
30,18,-0.000531,-6.205396,-3.129951,-3.270236,-6.204905,-0.000491,-3.128874,-0.001077,-3.270210,-0.000026
30,19,-0.000158,-6.205396,-3.129951,-3.270236,-6.205423,0.000028,-3.129565,-0.000385,-3.270119,-0.000117
31,0,0.000046,-6.205396,-3.129951,-3.270236,-6.205656,0.000260,-3.129572,-0.000379,-3.270493,0.000257
31,1,-0.000255,-6.205396,-3.129951,-3.270236,-6.205519,0.000123,-3.131132,0.001181,-3.268167,-0.002069
31,2,-0.000829,-6.205396,-3.129951,-3.270236,-6.204160,-0.001235,-3.129117,-0.000833,-3.269817,-0.000419
31,3,0.000271,-6.205396,-3.129951,-3.270236,-6.205598,0.000202,-3.130495,0.000544,-3.270303,0.000067
31,4,-0.000313,-6.205396,-3.129951,-3.270236,-6.205147,-0.000249,-3.130099,0.000148,-3.269398,-0.000838
31,5,0.001053,-6.205396,-3.129951,-3.270236,-6.206963,0.001567,-3.130136,0.000186,-3.271642,0.001406
31,6,0.000086,-6.205396,-3.129951,-3.270236,-6.205044,-0.000351,-3.129535,-0.000415,-3.271259,0.001023
31,7,-0.001452,-6.205396,-3.129951,-3.270236,-6.203482,-0.001914,-3.128233,-0.001717,-3.269512,-0.000724
31,8,0.001065,-6.205396,-3.129951,-3.270236,-6.206358,0.000962,-3.131029,0.001079,-3.271390,0.001154
31,9,0.000686,-6.205396,-3.129951,-3.270236,-6.204927,-0.000469,-3.131010,0.001059,-3.271704,0.001468
31,10,0.000679,-6.205396,-3.129951,-3.270236,-6.207166,0.001770,-3.129489,-0.000462,-3.270964,0.000728
31,11,0.001596,-6.205396,-3.129951,-3.270236,-6.207829,0.002433,-3.129243,-0.000708,-3.273300,0.003064
31,12,0.001472,-6.205396,-3.129951,-3.270236,-6.208288,0.002892,-3.131126,0.001175,-3.270585,0.000349
31,13,0.000174,-6.205396,-3.129951,-3.270236,-6.205410,0.000014,-3.130846,0.000895,-3.269848,-0.000388
31,14,0.000088,-6.205396,-3.129951,-3.270236,-6.206041,0.000645,-3.130137,0.000187,-3.269669,-0.000567
31,15,0.000973,-6.205396,-3.129951,-3.270236,-6.206719,0.001324,-3.131350,0.001400,-3.270432,0.000196
31,16,0.001745,-6.205396,-3.129951,-3.270236,-6.207301,0.001905,-3.132668,0.002718,-3.270847,0.000611
31,17,0.000056,-6.205396,-3.129951,-3.270236,-6.205739,0.000343,-3.130128,0.000178,-3.269882,-0.000354
31,18,-0.000168,-6.205396,-3.129951,-3.270236,-6.204168,-0.001227,-3.130973,0.001022,-3.269937,-0.000299
31,19,0.000636,-6.205396,-3.129951,-3.270236,-6.206363,0.000967,-3.130639,0.000688,-3.270490,0.000254
32,0,0.000241,-6.205396,-3.129951,-3.270236,-6.205279,-0.000117,-3.130020,0.000069,-3.271007,0.000771
32,1,0.000200,-6.205396,-3.129951,-3.270236,-6.205496,0.000100,-3.129896,-0.000054,-3.270790,0.000554
32,2,0.000167,-6.205396,-3.129951,-3.270236,-6.205371,-0.000025,-3.129966,0.000016,-3.270747,0.000511
32,3,0.000102,-6.205396,-3.129951,-3.270236,-6.205410,0.000014,-3.129946,-0.000005,-3.270534,0.000298
32,4,0.000222,-6.205396,-3.129951,-3.270236,-6.205307,-0.000088,-3.129974,0.000024,-3.270966,0.000730
32,5,0.000324,-6.205396,-3.129951,-3.270236,-6.205462,0.000067,-3.129905,-0.000045,-3.271188,0.000952
32,6,0.000234,-6.205396,-3.129951,-3.270236,-6.205351,-0.000044,-3.129966,0.000016,-3.270967,0.000731
32,7,0.000163,-6.205396,-3.129951,-3.270236,-6.205210,-0.000185,-3.130036,0.000086,-3.270823,0.000587
32,8,0.000105,-6.205396,-3.129951,-3.270236,-6.205520,0.000124,-3.129876,-0.000074,-3.270500,0.000264
32,9,0.000190,-6.205396,-3.129951,-3.270236,-6.205224,-0.000172,-3.130069,0.000119,-3.270859,0.000623
32,10,0.000377,-6.205396,-3.129951,-3.270236,-6.205103,-0.000293,-3.130079,0.000128,-3.271531,0.001295
32,11,0.000129,-6.205396,-3.129951,-3.270236,-6.205507,0.000112,-3.129887,-0.000063,-3.270575,0.000339
32,12,0.000471,-6.205396,-3.129951,-3.270236,-6.204850,-0.000546,-3.130214,0.000263,-3.271931,0.001695
32,13,0.000203,-6.205396,-3.129951,-3.270236,-6.205349,-0.000047,-3.129944,-0.000007,-3.270899,0.000663
32,14,0.000134,-6.205396,-3.129951,-3.270236,-6.205436,0.000040,-3.129943,-0.000008,-3.270606,0.000370
32,15,0.000422,-6.205396,-3.129951,-3.270236,-6.205082,-0.000314,-3.130168,0.000218,-3.271597,0.001361
32,16,0.000140,-6.205396,-3.129951,-3.270236,-6.205391,-0.000004,-3.129922,-0.000029,-3.270690,0.000454
32,17,0.000345,-6.205396,-3.129951,-3.270236,-6.205247,-0.000148,-3.130028,0.000077,-3.271341,0.001105
32,18,0.000101,-6.205396,-3.129951,-3.270236,-6.205411,0.000016,-3.129937,-0.000014,-3.270537,0.000301
32,19,0.000219,-6.205396,-3.129951,-3.270236,-6.205312,-0.000083,-3.129977,0.000026,-3.270950,0.000714
33,0,0.001248,-6.205396,-3.129951,-3.270236,-6.206327,0.000931,-3.132846,0.002896,-3.270154,-0.000082
33,1,0.001543,-6.205396,-3.129951,-3.270236,-6.205856,0.000461,-3.131237,0.001287,-3.273117,0.002881
33,2,0.002276,-6.205396,-3.129951,-3.270236,-6.207585,0.002190,-3.134527,0.004576,-3.270297,0.000061
33,3,0.002090,-6.205396,-3.129951,-3.270236,-6.208612,0.003216,-3.132243,0.002293,-3.270996,0.000760
33,4,0.003073,-6.205396,-3.129951,-3.270236,-6.210891,0.005495,-3.132639,0.002689,-3.271271,0.001034
33,5,-0.000844,-6.205396,-3.129951,-3.270236,-6.204614,-0.000782,-3.128412,-0.001538,-3.270023,-0.000213
33,6,0.000439,-6.205396,-3.129951,-3.270236,-6.205458,0.000062,-3.130937,0.000986,-3.270504,0.000268
33,7,0.001325,-6.205396,-3.129951,-3.270236,-6.207150,0.001754,-3.132796,0.002846,-3.269610,-0.000626
33,8,0.000985,-6.205396,-3.129951,-3.270236,-6.206357,0.000961,-3.131236,0.001285,-3.270945,0.000709
33,9,0.001559,-6.205396,-3.129951,-3.270236,-6.207390,0.001994,-3.131820,0.001869,-3.271048,0.000812
33,10,0.001402,-6.205396,-3.129951,-3.270236,-6.207805,0.002409,-3.131237,0.001287,-3.270747,0.000511
33,11,0.002212,-6.205396,-3.129951,-3.270236,-6.209472,0.004076,-3.131744,0.001794,-3.271002,0.000766
33,12,0.001688,-6.205396,-3.129951,-3.270236,-6.207575,0.002179,-3.132299,0.002349,-3.270773,0.000537
33,13,0.000969,-6.205396,-3.129951,-3.270236,-6.206560,0.001164,-3.132122,0.002172,-3.269806,-0.000430
33,14,0.000486,-6.205396,-3.129951,-3.270236,-6.205679,0.000284,-3.131728,0.001777,-3.269632,-0.000604
33,15,0.000430,-6.205396,-3.129951,-3.270236,-6.205405,0.000010,-3.130204,0.000254,-3.271261,0.001025
33,16,0.000878,-6.205396,-3.129951,-3.270236,-6.207576,0.002180,-3.130809,0.000859,-3.269832,-0.000404
33,17,0.000425,-6.205396,-3.129951,-3.270236,-6.207076,0.001680,-3.130301,0.000350,-3.269480,-0.000756
33,18,0.000514,-6.205396,-3.129951,-3.270236,-6.205668,0.000272,-3.131113,0.001163,-3.270344,0.000108
33,19,0.001979,-6.205396,-3.129951,-3.270236,-6.210064,0.004668,-3.131549,0.001598,-3.269906,-0.000330
34,0,0.001330,-6.205396,-3.129951,-3.270236,-6.210152,0.004756,-3.129609,-0.000342,-3.269813,-0.000423
34,1,0.001761,-6.205396,-3.129951,-3.270236,-6.210275,0.004879,-3.130337,0.000386,-3.270254,0.000018
34,2,0.000066,-6.205396,-3.129951,-3.270236,-6.207108,0.001713,-3.128726,-0.001225,-3.269945,-0.000291
34,3,0.001329,-6.205396,-3.129951,-3.270236,-6.209747,0.004351,-3.130812,0.000861,-3.269011,-0.001225
34,4,0.000911,-6.205396,-3.129951,-3.270236,-6.206426,0.001030,-3.131661,0.001711,-3.270228,-0.000008
34,5,0.001609,-6.205396,-3.129951,-3.270236,-6.210203,0.004807,-3.130481,0.000531,-3.269727,-0.000510
34,6,0.000506,-6.205396,-3.129951,-3.270236,-6.205172,-0.000224,-3.131147,0.001196,-3.270781,0.000545
34,7,0.000815,-6.205396,-3.129951,-3.270236,-6.209882,0.004487,-3.128540,-0.001411,-3.269604,-0.000632
34,8,0.001936,-6.205396,-3.129951,-3.270236,-6.209021,0.003625,-3.131818,0.001867,-3.270552,0.000316
34,9,0.000272,-6.205396,-3.129951,-3.270236,-6.205349,-0.000046,-3.131798,0.001848,-3.269250,-0.000986
34,10,0.000195,-6.205396,-3.129951,-3.270236,-6.206041,0.000646,-3.129199,-0.000751,-3.270926,0.000690
34,11,0.001901,-6.205396,-3.129951,-3.270236,-6.211604,0.006208,-3.130284,0.000333,-3.269398,-0.000838
34,12,0.000386,-6.205396,-3.129951,-3.270236,-6.206851,0.001456,-3.130186,0.000235,-3.269704,-0.000532
34,13,0.000822,-6.205396,-3.129951,-3.270236,-6.204998,-0.000398,-3.133981,0.004030,-3.269070,-0.001166
34,14,0.001768,-6.205396,-3.129951,-3.270236,-6.210286,0.004890,-3.132102,0.002152,-3.268499,-0.001737
34,15,0.001777,-6.205396,-3.129951,-3.270236,-6.210548,0.005152,-3.130205,0.000255,-3.270159,-0.000077
34,16,-0.000682,-6.205396,-3.129951,-3.270236,-6.203500,-0.001896,-3.129499,-0.000451,-3.270538,0.000302
34,17,0.000187,-6.205396,-3.129951,-3.270236,-6.205235,-0.000160,-3.129408,-0.000543,-3.271500,0.001264
34,18,-0.000701,-6.205396,-3.129951,-3.270236,-6.206693,0.001297,-3.125465,-0.004485,-3.271322,0.001086
34,19,-0.000580,-6.205396,-3.129951,-3.270236,-6.206003,0.000607,-3.127517,-0.002434,-3.270322,0.000086
35,0,0.000296,-6.205396,-3.129951,-3.270236,-6.205450,0.000054,-3.130015,0.000064,-3.271006,0.000770
35,1,0.000017,-6.205396,-3.129951,-3.270236,-6.205393,-0.000003,-3.130000,0.000050,-3.270241,0.000005
35,2,0.000348,-6.205396,-3.129951,-3.270236,-6.205360,-0.000035,-3.129997,0.000046,-3.271270,0.001034
35,3,0.000275,-6.205396,-3.129951,-3.270236,-6.205452,0.000056,-3.129957,0.000006,-3.270998,0.000762
35,4,-0.000173,-6.205396,-3.129951,-3.270236,-6.205430,0.000034,-3.129967,0.000017,-3.269666,-0.000570
35,5,0.000043,-6.205396,-3.129951,-3.270236,-6.205426,0.000031,-3.130003,0.000053,-3.270281,0.000045
35,6,0.000139,-6.205396,-3.129951,-3.270236,-6.205690,0.000294,-3.130056,0.000105,-3.270252,0.000016
35,7,-0.000338,-6.205396,-3.129951,-3.270236,-6.205763,0.000367,-3.130071,0.000120,-3.268735,-0.001501
35,8,0.000166,-6.205396,-3.129951,-3.270236,-6.205418,0.000022,-3.130034,0.000083,-3.270630,0.000394
35,9,-0.000218,-6.205396,-3.129951,-3.270236,-6.205423,0.000028,-3.129982,0.000031,-3.269525,-0.000711
35,10,0.000077,-6.205396,-3.129951,-3.270236,-6.205247,-0.000149,-3.129976,0.000025,-3.270589,0.000353
35,11,-0.000191,-6.205396,-3.129951,-3.270236,-6.205402,0.000007,-3.129953,0.000003,-3.269652,-0.000584
35,12,0.000051,-6.205396,-3.129951,-3.270236,-6.205469,0.000073,-3.129966,0.000015,-3.270299,0.000063
35,13,0.000029,-6.205396,-3.129951,-3.270236,-6.205373,-0.000022,-3.130041,0.000090,-3.270254,0.000018
35,14,0.000125,-6.205396,-3.129951,-3.270236,-6.205349,-0.000047,-3.129995,0.000045,-3.270612,0.000376
35,15,0.000230,-6.205396,-3.129951,-3.270236,-6.205383,-0.000013,-3.130058,0.000108,-3.270831,0.000595
35,16,0.000572,-6.205396,-3.129951,-3.270236,-6.205477,0.000081,-3.129961,0.000011,-3.271861,0.001625
35,17,0.000495,-6.205396,-3.129951,-3.270236,-6.205357,-0.000039,-3.130005,0.000055,-3.271704,0.001468
35,18,0.000052,-6.205396,-3.129951,-3.270236,-6.205371,-0.000025,-3.130029,0.000078,-3.270337,0.000101
35,19,0.000126,-6.205396,-3.129951,-3.270236,-6.205377,-0.000019,-3.130018,0.000068,-3.270566,0.000330
