layer,head,src_idx,src_token,dst_idx,dst_token,weight
10,15,1, cat,4, the,0.000000
10,15,2, sat,0,The,0.950195
10,15,2, sat,1, cat,0.017212
10,15,2, sat,2, sat,0.032593
10,15,2, sat,3, on,0.000000
10,15,2, sat,4, the,0.000000
10,15,3, on,0,The,0.888184
10,15,3, on,1, cat,0.067261
10,15,3, on,2, sat,0.015900
10,15,3, on,3, on,0.028900
10,15,3, on,4, the,0.000000
10,15,4, the,0,The,0.580078
10,15,4, the,1, cat,0.375488
10,15,4, the,2, sat,0.008537
10,15,4, the,3, on,0.020432
10,15,4, the,4, the,0.015442
10,16,0,The,0,The,1.000000
10,16,0,The,1, cat,0.000000
10,16,0,The,2, sat,0.000000
10,16,0,The,3, on,0.000000
10,16,0,The,4, the,0.000000
10,16,1, cat,0,The,0.889160
10,16,1, cat,1, cat,0.110962
10,16,1, cat,2, sat,0.000000
10,16,1, cat,3, on,0.000000
10,16,1, cat,4, the,0.000000
10,16,2, sat,0,The,0.810547
10,16,2, sat,1, cat,0.012932
10,16,2, sat,2, sat,0.176758
10,16,2, sat,3, on,0.000000
10,16,2, sat,4, the,0.000000
10,16,3, on,0,The,0.707031
10,16,3, on,1, cat,0.012146
10,16,3, on,2, sat,0.263916
10,16,3, on,3, on,0.016663
10,16,3, on,4, the,0.000000
10,16,4, the,0,The,0.641113
10,16,4, the,1, cat,0.025009
10,16,4, the,2, sat,0.318848
10,16,4, the,3, on,0.003040
10,16,4, the,4, the,0.012283
10,17,0,The,0,The,1.000000
10,17,0,The,1, cat,0.000000
10,17,0,The,2, sat,0.000000
10,17,0,The,3, on,0.000000
10,17,0,The,4, the,0.000000
10,17,1, cat,0,The,0.408203
10,17,1, cat,1, cat,0.591797
10,17,1, cat,2, sat,0.000000
10,17,1, cat,3, on,0.000000
10,17,1, cat,4, the,0.000000
10,17,2, sat,0,The,0.538574
10,17,2, sat,1, cat,0.150757
10,17,2, sat,2, sat,0.310547
10,17,2, sat,3, on,0.000000
10,17,2, sat,4, the,0.000000
10,17,3, on,0,The,0.297363
10,17,3, on,1, cat,0.131226
10,17,3, on,2, sat,0.144653
10,17,3, on,3, on,0.426758
10,17,3, on,4, the,0.000000
10,17,4, the,0,The,0.318115
10,17,4, the,1, cat,0.102722
10,17,4, the,2, sat,0.254150
10,17,4, the,3, on,0.272949
10,17,4, the,4, the,0.052094
10,18,0,The,0,The,1.000000
10,18,0,The,1, cat,0.000000
10,18,0,The,2, sat,0.000000
10,18,0,The,3, on,0.000000
10,18,0,The,4, the,0.000000
10,18,1, cat,0,The,0.993652
10,18,1, cat,1, cat,0.006237
10,18,1, cat,2, sat,0.000000
10,18,1, cat,3, on,0.000000
10,18,1, cat,4, the,0.000000
10,18,2, sat,0,The,0.058136
10,18,2, sat,1, cat,0.000135
10,18,2, sat,2, sat,0.941895
10,18,2, sat,3, on,0.000000
10,18,2, sat,4, the,0.000000
10,18,3, on,0,The,0.173828
10,18,3, on,1, cat,0.001096
10,18,3, on,2, sat,0.806641
10,18,3, on,3, on,0.018219
10,18,3, on,4, the,0.000000
10,18,4, the,0,The,0.275879
10,18,4, the,1, cat,0.004185
10,18,4, the,2, sat,0.678711
10,18,4, the,3, on,0.025085
10,18,4, the,4, the,0.016174
10,19,0,The,0,The,1.000000
10,19,0,The,1, cat,0.000000
10,19,0,The,2, sat,0.000000
10,19,0,The,3, on,0.000000
10,19,0,The,4, the,0.000000
10,19,1, cat,0,The,0.999023
10,19,1, cat,1, cat,0.001040
10,19,1, cat,2, sat,0.000000
10,19,1, cat,3, on,0.000000
10,19,1, cat,4, the,0.000000
10,19,2, sat,0,The,0.968750
10,19,2, sat,1, cat,0.000142
10,19,2, sat,2, sat,0.030884
10,19,2, sat,3, on,0.000000
10,19,2, sat,4, the,0.000000
10,19,3, on,0,The,0.988770
10,19,3, on,1, cat,0.000067
10,19,3, on,2, sat,0.003521
10,19,3, on,3, on,0.007626
10,19,3, on,4, the,0.000000
10,19,4, the,0,The,0.749023
10,19,4, the,1, cat,0.000595
10,19,4, the,2, sat,0.004902
10,19,4, the,3, on,0.011658
10,19,4, the,4, the,0.233887
11,0,0,The,0,The,1.000000
11,0,0,The,1, cat,0.000000
11,0,0,The,2, sat,0.000000
11,0,0,The,3, on,0.000000
11,0,0,The,4, the,0.000000
11,0,1, cat,0,The,0.976074
11,0,1, cat,1, cat,0.024048
11,0,1, cat,2, sat,0.000000
11,0,1, cat,3, on,0.000000
11,0,1, cat,4, the,0.000000
11,0,2, sat,0,The,0.837891
11,0,2, sat,1, cat,0.080688
11,0,2, sat,2, sat,0.081360
11,0,2, sat,3, on,0.000000
11,0,2, sat,4, the,0.000000
11,0,3, on,0,The,0.631836
11,0,3, on,1, cat,0.160156
11,0,3, on,2, sat,0.133179
11,0,3, on,3, on,0.074890
11,0,3, on,4, the,0.000000
11,0,4, the,0,The,0.466553
11,0,4, the,1, cat,0.254395
11,0,4, the,2, sat,0.146729
11,0,4, the,3, on,0.080322
11,0,4, the,4, the,0.051910
11,1,0,The,0,The,1.000000
11,1,0,The,1, cat,0.000000
11,1,0,The,2, sat,0.000000
11,1,0,The,3, on,0.000000
11,1,0,The,4, the,0.000000
11,1,1, cat,0,The,0.409668
11,1,1, cat,1, cat,0.590332
11,1,1, cat,2, sat,0.000000
11,1,1, cat,3, on,0.000000
11,1,1, cat,4, the,0.000000
11,1,2, sat,0,The,0.521484
11,1,2, sat,1, cat,0.119629
11,1,2, sat,2, sat,0.358887
11,1,2, sat,3, on,0.000000
11,1,2, sat,4, the,0.000000
11,1,3, on,0,The,0.684570
11,1,3, on,1, cat,0.040375
11,1,3, on,2, sat,0.201660
11,1,3, on,3, on,0.073303
11,1,3, on,4, the,0.000000
11,1,4, the,0,The,0.536621
11,1,4, the,1, cat,0.262695
11,1,4, the,2, sat,0.102783
11,1,4, the,3, on,0.070618
11,1,4, the,4, the,0.027390
11,2,0,The,0,The,1.000000
11,2,0,The,1, cat,0.000000
11,2,0,The,2, sat,0.000000
11,2,0,The,3, on,0.000000
11,2,0,The,4, the,0.000000
11,2,1, cat,0,The,0.932129
11,2,1, cat,1, cat,0.068054
11,2,1, cat,2, sat,0.000000
11,2,1, cat,3, on,0.000000
11,2,1, cat,4, the,0.000000
11,2,2, sat,0,The,0.388428
11,2,2, sat,1, cat,0.373535
11,2,2, sat,2, sat,0.238159
11,2,2, sat,3, on,0.000000
11,2,2, sat,4, the,0.000000
11,2,3, on,0,The,0.716309
11,2,3, on,1, cat,0.116455
11,2,3, on,2, sat,0.119080
11,2,3, on,3, on,0.048096
11,2,3, on,4, the,0.000000
11,2,4, the,0,The,0.421631
11,2,4, the,1, cat,0.123169
11,2,4, the,2, sat,0.211914
11,2,4, the,3, on,0.183105
11,2,4, the,4, the,0.060150
11,3,0,The,0,The,1.000000
11,3,0,The,1, cat,0.000000
11,3,0,The,2, sat,0.000000
11,3,0,The,3, on,0.000000
11,3,0,The,4, the,0.000000
11,3,1, cat,0,The,0.707031
11,3,1, cat,1, cat,0.292725
11,3,1, cat,2, sat,0.000000
11,3,1, cat,3, on,0.000000
11,3,1, cat,4, the,0.000000
11,3,2, sat,0,The,0.409912
11,3,2, sat,1, cat,0.442383
11,3,2, sat,2, sat,0.147827
11,3,2, sat,3, on,0.000000
11,3,2, sat,4, the,0.000000
11,3,3, on,0,The,0.427002
11,3,3, on,1, cat,0.331299
11,3,3, on,2, sat,0.118408
11,3,3, on,3, on,0.123169
11,3,3, on,4, the,0.000000
11,3,4, the,0,The,0.527344
11,3,4, the,1, cat,0.220459
11,3,4, the,2, sat,0.094360
11,3,4, the,3, on,0.082458
11,3,4, the,4, the,0.075439
11,4,0,The,0,The,1.000000
11,4,0,The,1, cat,0.000000
11,4,0,The,2, sat,0.000000
11,4,0,The,3, on,0.000000
11,4,0,The,4, the,0.000000
11,4,1, cat,0,The,0.974121
11,4,1, cat,1, cat,0.025726
11,4,1, cat,2, sat,0.000000
11,4,1, cat,3, on,0.000000
11,4,1, cat,4, the,0.000000
11,4,2, sat,0,The,0.908691
11,4,2, sat,1, cat,0.023941
11,4,2, sat,2, sat,0.067383
11,4,2, sat,3, on,0.000000
11,4,2, sat,4, the,0.000000
11,4,3, on,0,The,0.945801
11,4,3, on,1, cat,0.007149
11,4,3, on,2, sat,0.032013
11,4,3, on,3, on,0.015259
11,4,3, on,4, the,0.000000
11,4,4, the,0,The,0.875488
11,4,4, the,1, cat,0.009346
11,4,4, the,2, sat,0.040375
11,4,4, the,3, on,0.027023
11,4,4, the,4, the,0.047821
11,5,0,The,0,The,1.000000
11,5,0,The,1, cat,0.000000
11,5,0,The,2, sat,0.000000
11,5,0,The,3, on,0.000000
11,5,0,The,4, the,0.000000
11,5,1, cat,0,The,0.977539
11,5,1, cat,1, cat,0.022659
11,5,1, cat,2, sat,0.000000
11,5,1, cat,3, on,0.000000
11,5,1, cat,4, the,0.000000
11,5,2, sat,0,The,0.645996
11,5,2, sat,1, cat,0.009804
11,5,2, sat,2, sat,0.343994
11,5,2, sat,3, on,0.000000
11,5,2, sat,4, the,0.000000
11,5,3, on,0,The,0.661621
11,5,3, on,1, cat,0.004547
11,5,3, on,2, sat,0.189575
11,5,3, on,3, on,0.144165
11,5,3, on,4, the,0.000000
11,5,4, the,0,The,0.452393
11,5,4, the,1, cat,0.047668
11,5,4, the,2, sat,0.204468
11,5,4, the,3, on,0.187866
11,5,4, the,4, the,0.107483
11,6,0,The,0,The,1.000000
11,6,0,The,1, cat,0.000000
11,6,0,The,2, sat,0.000000
11,6,0,The,3, on,0.000000
11,6,0,The,4, the,0.000000
11,6,1, cat,0,The,0.963867
11,6,1, cat,1, cat,0.036346
11,6,1, cat,2, sat,0.000000
11,6,1, cat,3, on,0.000000
11,6,1, cat,4, the,0.000000
11,6,2, sat,0,The,0.356201
11,6,2, sat,1, cat,0.140503
11,6,2, sat,2, sat,0.503418
11,6,2, sat,3, on,0.000000
11,6,2, sat,4, the,0.000000
11,6,3, on,0,The,0.114380
11,6,3, on,1, cat,0.085632
11,6,3, on,2, sat,0.734375
11,6,3, on,3, on,0.065430
11,6,3, on,4, the,0.000000
11,6,4, the,0,The,0.089294
11,6,4, the,1, cat,0.165039
11,6,4, the,2, sat,0.594727
11,6,4, the,3, on,0.135742
11,6,4, the,4, the,0.015236
11,7,0,The,0,The,1.000000
11,7,0,The,1, cat,0.000000
11,7,0,The,2, sat,0.000000
11,7,0,The,3, on,0.000000
11,7,0,The,4, the,0.000000
11,7,1, cat,0,The,0.970215
11,7,1, cat,1, cat,0.029709
11,7,1, cat,2, sat,0.000000
11,7,1, cat,3, on,0.000000
11,7,1, cat,4, the,0.000000
11,7,2, sat,0,The,0.793945
11,7,2, sat,1, cat,0.033722
11,7,2, sat,2, sat,0.172241
11,7,2, sat,3, on,0.000000
11,7,2, sat,4, the,0.000000
11,7,3, on,0,The,0.798828
11,7,3, on,1, cat,0.036652
11,7,3, on,2, sat,0.115417
11,7,3, on,3, on,0.048981
11,7,3, on,4, the,0.000000
11,7,4, the,0,The,0.711426
11,7,4, the,1, cat,0.067993
11,7,4, the,2, sat,0.124939
11,7,4, the,3, on,0.075623
11,7,4, the,4, the,0.019989
11,8,0,The,0,The,1.000000
11,8,0,The,1, cat,0.000000
11,8,0,The,2, sat,0.000000
11,8,0,The,3, on,0.000000
11,8,0,The,4, the,0.000000
11,8,1, cat,0,The,0.781738
11,8,1, cat,1, cat,0.218506
11,8,1, cat,2, sat,0.000000
11,8,1, cat,3, on,0.000000
11,8,1, cat,4, the,0.000000
11,8,2, sat,0,The,0.233398
11,8,2, sat,1, cat,0.563477
11,8,2, sat,2, sat,0.202881
11,8,2, sat,3, on,0.000000
11,8,2, sat,4, the,0.000000
11,8,3, on,0,The,0.379639
11,8,3, on,1, cat,0.254395
11,8,3, on,2, sat,0.262939
11,8,3, on,3, on,0.102844
11,8,3, on,4, the,0.000000
11,8,4, the,0,The,0.208618
11,8,4, the,1, cat,0.261719
11,8,4, the,2, sat,0.230103
11,8,4, the,3, on,0.248169
11,8,4, the,4, the,0.051453
11,9,0,The,0,The,1.000000
11,9,0,The,1, cat,0.000000
11,9,0,The,2, sat,0.000000
11,9,0,The,3, on,0.000000
11,9,0,The,4, the,0.000000
11,9,1, cat,0,The,0.857422
11,9,1, cat,1, cat,0.142700
11,9,1, cat,2, sat,0.000000
11,9,1, cat,3, on,0.000000
11,9,1, cat,4, the,0.000000
11,9,2, sat,0,The,0.052643
11,9,2, sat,1, cat,0.024475
11,9,2, sat,2, sat,0.922852
11,9,2, sat,3, on,0.000000
11,9,2, sat,4, the,0.000000
11,9,3, on,0,The,0.078247
11,9,3, on,1, cat,0.015526
11,9,3, on,2, sat,0.879883
11,9,3, on,3, on,0.026169
11,9,3, on,4, the,0.000000
11,9,4, the,0,The,0.082214
11,9,4, the,1, cat,0.047272
11,9,4, the,2, sat,0.797852
11,9,4, the,3, on,0.069397
11,9,4, the,4, the,0.003378
11,10,0,The,0,The,1.000000
11,10,0,The,1, cat,0.000000
11,10,0,The,2, sat,0.000000
11,10,0,The,3, on,0.000000
11,10,0,The,4, the,0.000000
11,10,1, cat,0,The,0.635254
11,10,1, cat,1, cat,0.364746
11,10,1, cat,2, sat,0.000000
11,10,1, cat,3, on,0.000000
11,10,1, cat,4, the,0.000000
11,10,2, sat,0,The,0.035645
11,10,2, sat,1, cat,0.950684
11,10,2, sat,2, sat,0.013863
11,10,2, sat,3, on,0.000000
11,10,2, sat,4, the,0.000000
11,10,3, on,0,The,0.088135
11,10,3, on,1, cat,0.825195
11,10,3, on,2, sat,0.066345
11,10,3, on,3, on,0.020126
11,10,3, on,4, the,0.000000
11,10,4, the,0,The,0.220825
11,10,4, the,1, cat,0.555176
11,10,4, the,2, sat,0.183594
11,10,4, the,3, on,0.031982
11,10,4, the,4, the,0.008278
11,11,0,The,0,The,1.000000
11,11,0,The,1, cat,0.000000
11,11,0,The,2, sat,0.000000
11,11,0,The,3, on,0.000000
11,11,0,The,4, the,0.000000
11,11,1, cat,0,The,0.841797
11,11,1, cat,1, cat,0.158325
11,11,1, cat,2, sat,0.000000
11,11,1, cat,3, on,0.000000
11,11,1, cat,4, the,0.000000
11,11,2, sat,0,The,0.351807
11,11,2, sat,1, cat,0.308594
11,11,2, sat,2, sat,0.339600
11,11,2, sat,3, on,0.000000
11,11,2, sat,4, the,0.000000
11,11,3, on,0,The,0.221436
11,11,3, on,1, cat,0.258301
11,11,3, on,2, sat,0.409912
11,11,3, on,3, on,0.110474
11,11,3, on,4, the,0.000000
11,11,4, the,0,The,0.183228
11,11,4, the,1, cat,0.186279
11,11,4, the,2, sat,0.425537
11,11,4, the,3, on,0.185181
11,11,4, the,4, the,0.019852
11,12,0,The,0,The,1.000000
11,12,0,The,1, cat,0.000000
11,12,0,The,2, sat,0.000000
11,12,0,The,3, on,0.000000
11,12,0,The,4, the,0.000000
11,12,1, cat,0,The,0.985840
11,12,1, cat,1, cat,0.014244
11,12,1, cat,2, sat,0.000000
11,12,1, cat,3, on,0.000000
11,12,1, cat,4, the,0.000000
11,12,2, sat,0,The,0.703125
11,12,2, sat,1, cat,0.076599
11,12,2, sat,2, sat,0.220337
11,12,2, sat,3, on,0.000000
11,12,2, sat,4, the,0.000000
11,12,3, on,0,The,0.385742
11,12,3, on,1, cat,0.052002
11,12,3, on,2, sat,0.249268
11,12,3, on,3, on,0.312988
11,12,3, on,4, the,0.000000
11,12,4, the,0,The,0.545410
11,12,4, the,1, cat,0.037170
11,12,4, the,2, sat,0.130737
11,12,4, the,3, on,0.191162
11,12,4, the,4, the,0.095215
11,13,0,The,0,The,1.000000
11,13,0,The,1, cat,0.000000
11,13,0,The,2, sat,0.000000
11,13,0,The,3, on,0.000000
11,13,0,The,4, the,0.000000
11,13,1, cat,0,The,0.869141
11,13,1, cat,1, cat,0.130737
11,13,1, cat,2, sat,0.000000
11,13,1, cat,3, on,0.000000
11,13,1, cat,4, the,0.000000
11,13,2, sat,0,The,0.498047
11,13,2, sat,1, cat,0.282959
11,13,2, sat,2, sat,0.219116
11,13,2, sat,3, on,0.000000
11,13,2, sat,4, the,0.000000
11,13,3, on,0,The,0.303467
11,13,3, on,1, cat,0.219116
11,13,3, on,2, sat,0.415039
11,13,3, on,3, on,0.062469
11,13,3, on,4, the,0.000000
11,13,4, the,0,The,0.275879
11,13,4, the,1, cat,0.181274
11,13,4, the,2, sat,0.364746
11,13,4, the,3, on,0.149292
11,13,4, the,4, the,0.028870
11,14,0,The,0,The,1.000000
11,14,0,The,1, cat,0.000000
11,14,0,The,2, sat,0.000000
11,14,0,The,3, on,0.000000
11,14,0,The,4, the,0.000000
11,14,1, cat,0,The,0.681152
11,14,1, cat,1, cat,0.318848
11,14,1, cat,2, sat,0.000000
11,14,1, cat,3, on,0.000000
11,14,1, cat,4, the,0.000000
11,14,2, sat,0,The,0.319824
11,14,2, sat,1, cat,0.326904
11,14,2, sat,2, sat,0.353271
11,14,2, sat,3, on,0.000000
11,14,2, sat,4, the,0.000000
11,14,3, on,0,The,0.514160
11,14,3, on,1, cat,0.227783
11,14,3, on,2, sat,0.150391
11,14,3, on,3, on,0.107666
11,14,3, on,4, the,0.000000
11,14,4, the,0,The,0.269775
11,14,4, the,1, cat,0.374268
11,14,4, the,2, sat,0.186279
11,14,4, the,3, on,0.100403
11,14,4, the,4, the,0.069336
11,15,0,The,0,The,1.000000
11,15,0,The,1, cat,0.000000
11,15,0,The,2, sat,0.000000
11,15,0,The,3, on,0.000000
11,15,0,The,4, the,0.000000
11,15,1, cat,0,The,0.962891
11,15,1, cat,1, cat,0.037231
11,15,1, cat,2, sat,0.000000
11,15,1, cat,3, on,0.000000
11,15,1, cat,4, the,0.000000
11,15,2, sat,0,The,0.696777
11,15,2, sat,1, cat,0.100891
11,15,2, sat,2, sat,0.202271
11,15,2, sat,3, on,0.000000
11,15,2, sat,4, the,0.000000
11,15,3, on,0,The,0.653809
11,15,3, on,1, cat,0.053925
11,15,3, on,2, sat,0.138672
11,15,3, on,3, on,0.153564
11,15,3, on,4, the,0.000000
11,15,4, the,0,The,0.023926
11,15,4, the,1, cat,0.009361
11,15,4, the,2, sat,0.021561
11,15,4, the,3, on,0.919434
11,15,4, the,4, the,0.025574
11,16,0,The,0,The,1.000000
11,16,0,The,1, cat,0.000000
11,16,0,The,2, sat,0.000000
11,16,0,The,3, on,0.000000
11,16,0,The,4, the,0.000000
11,16,1, cat,0,The,0.900879
11,16,1, cat,1, cat,0.099182
11,16,1, cat,2, sat,0.000000
11,16,1, cat,3, on,0.000000
11,16,1, cat,4, the,0.000000
11,16,2, sat,0,The,0.548828
11,16,2, sat,1, cat,0.091431
11,16,2, sat,2, sat,0.359619
11,16,2, sat,3, on,0.000000
11,16,2, sat,4, the,0.000000
11,16,3, on,0,The,0.656738
11,16,3, on,1, cat,0.045837
11,16,3, on,2, sat,0.151367
11,16,3, on,3, on,0.145874
11,16,3, on,4, the,0.000000
11,16,4, the,0,The,0.557617
11,16,4, the,1, cat,0.107422
11,16,4, the,2, sat,0.086060
11,16,4, the,3, on,0.086853
11,16,4, the,4, the,0.161987
11,17,0,The,0,The,1.000000
11,17,0,The,1, cat,0.000000
11,17,0,The,2, sat,0.000000
11,17,0,The,3, on,0.000000
11,17,0,The,4, the,0.000000
11,17,1, cat,0,The,0.923828
11,17,1, cat,1, cat,0.076355
11,17,1, cat,2, sat,0.000000
11,17,1, cat,3, on,0.000000
11,17,1, cat,4, the,0.000000
11,17,2, sat,0,The,0.574707
11,17,2, sat,1, cat,0.226807
11,17,2, sat,2, sat,0.198364
11,17,2, sat,3, on,0.000000
11,17,2, sat,4, the,0.000000
11,17,3, on,0,The,0.661133
11,17,3, on,1, cat,0.173950
11,17,3, on,2, sat,0.125244
11,17,3, on,3, on,0.039581
11,17,3, on,4, the,0.000000
11,17,4, the,0,The,0.448730
11,17,4, the,1, cat,0.282715
11,17,4, the,2, sat,0.198486
11,17,4, the,3, on,0.043854
11,17,4, the,4, the,0.026230
11,18,0,The,0,The,1.000000
11,18,0,The,1, cat,0.000000
11,18,0,The,2, sat,0.000000
11,18,0,The,3, on,0.000000
11,18,0,The,4, the,0.000000
11,18,1, cat,0,The,0.873535
11,18,1, cat,1, cat,0.126343
11,18,1, cat,2, sat,0.000000
11,18,1, cat,3, on,0.000000
11,18,1, cat,4, the,0.000000
11,18,2, sat,0,The,0.243774
11,18,2, sat,1, cat,0.255615
11,18,2, sat,2, sat,0.500488
11,18,2, sat,3, on,0.000000
11,18,2, sat,4, the,0.000000
11,18,3, on,0,The,0.107788
11,18,3, on,1, cat,0.215698
11,18,3, on,2, sat,0.603516
11,18,3, on,3, on,0.073242
11,18,3, on,4, the,0.000000
11,18,4, the,0,The,0.088806
11,18,4, the,1, cat,0.271240
11,18,4, the,2, sat,0.556152
11,18,4, the,3, on,0.076355
11,18,4, the,4, the,0.007679
11,19,0,The,0,The,1.000000
11,19,0,The,1, cat,0.000000
11,19,0,The,2, sat,0.000000
11,19,0,The,3, on,0.000000
11,19,0,The,4, the,0.000000
11,19,1, cat,0,The,0.906250
11,19,1, cat,1, cat,0.093872
11,19,1, cat,2, sat,0.000000
11,19,1, cat,3, on,0.000000
11,19,1, cat,4, the,0.000000
11,19,2, sat,0,The,0.349365
11,19,2, sat,1, cat,0.263428
11,19,2, sat,2, sat,0.387207
11,19,2, sat,3, on,0.000000
11,19,2, sat,4, the,0.000000
11,19,3, on,0,The,0.080872
11,19,3, on,1, cat,0.012306
11,19,3, on,2, sat,0.843750
11,19,3, on,3, on,0.062866
11,19,3, on,4, the,0.000000
11,19,4, the,0,The,0.005894
11,19,4, the,1, cat,0.004375
11,19,4, the,2, sat,0.058594
11,19,4, the,3, on,0.921875
11,19,4, the,4, the,0.009064
12,0,0,The,0,The,1.000000
12,0,0,The,1, cat,0.000000
12,0,0,The,2, sat,0.000000
12,0,0,The,3, on,0.000000
12,0,0,The,4, the,0.000000
12,0,1, cat,0,The,0.964355
12,0,1, cat,1, cat,0.035645
12,0,1, cat,2, sat,0.000000
12,0,1, cat,3, on,0.000000
12,0,1, cat,4, the,0.000000
12,0,2, sat,0,The,0.940430
12,0,2, sat,1, cat,0.031921
12,0,2, sat,2, sat,0.027847
12,0,2, sat,3, on,0.000000
12,0,2, sat,4, the,0.000000
12,0,3, on,0,The,0.917480
12,0,3, on,1, cat,0.017303
12,0,3, on,2, sat,0.010971
12,0,3, on,3, on,0.054199
12,0,3, on,4, the,0.000000
12,0,4, the,0,The,0.789062
12,0,4, the,1, cat,0.062683
12,0,4, the,2, sat,0.009079
12,0,4, the,3, on,0.059143
12,0,4, the,4, the,0.079956
12,1,0,The,0,The,1.000000
12,1,0,The,1, cat,0.000000
12,1,0,The,2, sat,0.000000
12,1,0,The,3, on,0.000000
12,1,0,The,4, the,0.000000
12,1,1, cat,0,The,0.964355
12,1,1, cat,1, cat,0.035706
12,1,1, cat,2, sat,0.000000
12,1,1, cat,3, on,0.000000
12,1,1, cat,4, the,0.000000
12,1,2, sat,0,The,0.730469
12,1,2, sat,1, cat,0.036774
12,1,2, sat,2, sat,0.232788
12,1,2, sat,3, on,0.000000
12,1,2, sat,4, the,0.000000
12,1,3, on,0,The,0.674805
12,1,3, on,1, cat,0.014107
12,1,3, on,2, sat,0.196655
12,1,3, on,3, on,0.114563
12,1,3, on,4, the,0.000000
12,1,4, the,0,The,0.693359
12,1,4, the,1, cat,0.009468
12,1,4, the,2, sat,0.089050
12,1,4, the,3, on,0.063416
12,1,4, the,4, the,0.144531
12,2,0,The,0,The,1.000000
12,2,0,The,1, cat,0.000000
12,2,0,The,2, sat,0.000000
12,2,0,The,3, on,0.000000
12,2,0,The,4, the,0.000000
12,2,1, cat,0,The,0.800781
12,2,1, cat,1, cat,0.198975
12,2,1, cat,2, sat,0.000000
12,2,1, cat,3, on,0.000000
12,2,1, cat,4, the,0.000000
12,2,2, sat,0,The,0.647461
12,2,2, sat,1, cat,0.270264
12,2,2, sat,2, sat,0.082336
12,2,2, sat,3, on,0.000000
12,2,2, sat,4, the,0.000000
12,2,3, on,0,The,0.809570
12,2,3, on,1, cat,0.127563
12,2,3, on,2, sat,0.030777
12,2,3, on,3, on,0.032043
12,2,3, on,4, the,0.000000
12,2,4, the,0,The,0.289551
12,2,4, the,1, cat,0.267578
12,2,4, the,2, sat,0.142944
12,2,4, the,3, on,0.193848
12,2,4, the,4, the,0.106140
12,3,0,The,0,The,1.000000
12,3,0,The,1, cat,0.000000
12,3,0,The,2, sat,0.000000
12,3,0,The,3, on,0.000000
12,3,0,The,4, the,0.000000
12,3,1, cat,0,The,0.307617
12,3,1, cat,1, cat,0.692383
12,3,1, cat,2, sat,0.000000
12,3,1, cat,3, on,0.000000
12,3,1, cat,4, the,0.000000
12,3,2, sat,0,The,0.082397
12,3,2, sat,1, cat,0.501953
12,3,2, sat,2, sat,0.415527
12,3,2, sat,3, on,0.000000
12,3,2, sat,4, the,0.000000
12,3,3, on,0,The,0.029144
12,3,3, on,1, cat,0.239380
12,3,3, on,2, sat,0.568848
12,3,3, on,3, on,0.162476
12,3,3, on,4, the,0.000000
12,3,4, the,0,The,0.017502
12,3,4, the,1, cat,0.232666
12,3,4, the,2, sat,0.551270
12,3,4, the,3, on,0.173828
12,3,4, the,4, the,0.024567
12,4,0,The,0,The,1.000000
12,4,0,The,1, cat,0.000000
12,4,0,The,2, sat,0.000000
12,4,0,The,3, on,0.000000
12,4,0,The,4, the,0.000000
12,4,1, cat,0,The,0.929199
12,4,1, cat,1, cat,0.070862
12,4,1, cat,2, sat,0.000000
12,4,1, cat,3, on,0.000000
12,4,1, cat,4, the,0.000000
12,4,2, sat,0,The,0.184082
12,4,2, sat,1, cat,0.010551
12,4,2, sat,2, sat,0.805176
12,4,2, sat,3, on,0.000000
12,4,2, sat,4, the,0.000000
12,4,3, on,0,The,0.118103
12,4,3, on,1, cat,0.012215
12,4,3, on,2, sat,0.713867
12,4,3, on,3, on,0.155762
12,4,3, on,4, the,0.000000
12,4,4, the,0,The,0.207886
12,4,4, the,1, cat,0.027237
12,4,4, the,2, sat,0.526855
12,4,4, the,3, on,0.213257
12,4,4, the,4, the,0.024994
12,5,0,The,0,The,1.000000
12,5,0,The,1, cat,0.000000
12,5,0,The,2, sat,0.000000
12,5,0,The,3, on,0.000000
12,5,0,The,4, the,0.000000
12,5,1, cat,0,The,0.902832
12,5,1, cat,1, cat,0.097107
12,5,1, cat,2, sat,0.000000
12,5,1, cat,3, on,0.000000
12,5,1, cat,4, the,0.000000
12,5,2, sat,0,The,0.818848
12,5,2, sat,1, cat,0.042389
12,5,2, sat,2, sat,0.138916
12,5,2, sat,3, on,0.000000
12,5,2, sat,4, the,0.000000
12,5,3, on,0,The,0.774902
12,5,3, on,1, cat,0.030090
12,5,3, on,2, sat,0.058929
12,5,3, on,3, on,0.135986
12,5,3, on,4, the,0.000000
12,5,4, the,0,The,0.543945
12,5,4, the,1, cat,0.115601
12,5,4, the,2, sat,0.051819
12,5,4, the,3, on,0.171753
12,5,4, the,4, the,0.116882
12,6,0,The,0,The,1.000000
12,6,0,The,1, cat,0.000000
12,6,0,The,2, sat,0.000000
12,6,0,The,3, on,0.000000
12,6,0,The,4, the,0.000000
12,6,1, cat,0,The,0.974609
12,6,1, cat,1, cat,0.025284
12,6,1, cat,2, sat,0.000000
12,6,1, cat,3, on,0.000000
12,6,1, cat,4, the,0.000000
12,6,2, sat,0,The,0.850586
12,6,2, sat,1, cat,0.060883
12,6,2, sat,2, sat,0.088318
12,6,2, sat,3, on,0.000000
12,6,2, sat,4, the,0.000000
12,6,3, on,0,The,0.902344
12,6,3, on,1, cat,0.028381
12,6,3, on,2, sat,0.055389
