layer,head,score,pattern_score,ablation_baseline_nll,ablation_nll,ablation_delta_nll,pattern_pct,ablation_pct,combined_pct
25,4,0.094727,0.094727,3.857038,3.857324,0.000285,0.189152,0.652295,0.189152
25,5,0.266357,0.266357,3.857038,3.856650,-0.000388,0.941586,0.303199,0.303199
25,6,0.234009,0.234009,3.857038,3.857794,0.000755,0.897079,0.723227,0.723227
25,7,0.134521,0.134521,3.857038,3.856926,-0.000112,0.481224,0.383866,0.383866
25,8,0.228149,0.228149,3.857038,3.857298,0.000259,0.890125,0.639777,0.639777
25,9,0.121521,0.121521,3.857038,3.860495,0.003456,0.368567,0.851182,0.368567
25,10,0.175293,0.175293,3.857038,3.857323,0.000284,0.751043,0.649513,0.649513
25,11,0.110352,0.110352,3.857038,3.857986,0.000948,0.301808,0.744089,0.301808
25,12,0.158936,0.158936,3.857038,3.857424,0.000385,0.663421,0.673157,0.663421
25,13,0.180420,0.180420,3.857038,3.857951,0.000912,0.767733,0.738526,0.738526
25,14,0.165039,0.165039,3.857038,3.856830,-0.000208,0.700974,0.347705,0.347705
25,15,0.070740,0.070740,3.857038,3.857368,0.000329,0.066759,0.662031,0.066759
25,16,0.173584,0.173584,3.857038,3.856284,-0.000754,0.746871,0.248957,0.248957
25,17,0.087219,0.087219,3.857038,3.857234,0.000196,0.155772,0.624478,0.155772
25,18,0.085449,0.085449,3.857038,3.857120,0.000081,0.140473,0.575800,0.140473
25,19,0.128296,0.128296,3.857038,3.857068,0.000030,0.415855,0.527121,0.415855
26,0,0.102661,0.102661,3.857038,3.857007,-0.000032,0.242003,0.450626,0.242003
26,1,0.167480,0.167480,3.857038,3.857081,0.000043,0.714882,0.546592,0.546592
26,2,0.204956,0.204956,3.857038,3.857002,-0.000037,0.841446,0.445063,0.445063
26,3,0.062988,0.062988,3.857038,3.857012,-0.000026,0.041725,0.454798,0.041725
26,4,0.029022,0.029022,3.857038,3.856978,-0.000060,0.011127,0.418637,0.011127
26,5,0.107666,0.107666,3.857038,3.856955,-0.000083,0.282337,0.406120,0.282337
26,6,0.186646,0.186646,3.857038,3.857065,0.000027,0.784423,0.524339,0.524339
26,7,0.134277,0.134277,3.857038,3.856996,-0.000042,0.479833,0.431154,0.431154
26,8,0.190674,0.190674,3.857038,3.857067,0.000029,0.799722,0.525730,0.525730
26,9,0.107666,0.107666,3.857038,3.856760,-0.000279,0.283727,0.326843,0.283727
26,10,0.094849,0.094849,3.857038,3.857164,0.000125,0.191933,0.596662,0.191933
26,11,0.138306,0.138306,3.857038,3.856936,-0.000102,0.507650,0.392211,0.392211
26,12,0.103638,0.103638,3.857038,3.857049,0.000010,0.253129,0.504868,0.253129
26,13,0.166504,0.166504,3.857038,3.856916,-0.000123,0.712100,0.376912,0.376912
26,14,0.144775,0.144775,3.857038,3.857085,0.000046,0.561891,0.549374,0.549374
26,15,0.133179,0.133179,3.857038,3.856852,-0.000187,0.470097,0.357441,0.357441
26,16,0.155029,0.155029,3.857038,3.857028,-0.000010,0.639777,0.481224,0.481224
26,17,0.160400,0.160400,3.857038,3.857043,0.000005,0.674548,0.499305,0.499305
26,18,0.131836,0.131836,3.857038,3.857070,0.000031,0.453407,0.529903,0.453407
26,19,0.083496,0.083496,3.857038,3.856990,-0.000049,0.133519,0.428373,0.133519
27,0,0.185425,0.185425,3.857038,3.856742,-0.000296,0.776078,0.322670,0.322670
27,1,0.128296,0.128296,3.857038,3.857231,0.000192,0.414465,0.623088,0.414465
27,2,0.075012,0.075012,3.857038,3.857237,0.000198,0.089013,0.625869,0.089013
27,3,0.112488,0.112488,3.857038,3.857143,0.000104,0.315716,0.591099,0.315716
27,4,0.068787,0.068787,3.857038,3.857013,-0.000026,0.057024,0.456189,0.057024
27,5,0.177002,0.177002,3.857038,3.857012,-0.000027,0.760779,0.453407,0.453407
27,6,0.025162,0.025162,3.857038,3.856928,-0.000111,0.009736,0.385257,0.009736
27,7,0.131470,0.131470,3.857038,3.856983,-0.000055,0.450626,0.422809,0.422809
27,8,0.151489,0.151489,3.857038,3.857059,0.000020,0.609179,0.518776,0.518776
27,9,0.134155,0.134155,3.857038,3.857294,0.000256,0.475661,0.636996,0.475661
27,10,0.165649,0.165649,3.857038,3.857004,-0.000034,0.707928,0.446453,0.446453
27,11,0.091614,0.091614,3.857038,3.857169,0.000131,0.176634,0.602225,0.176634
27,12,0.105835,0.105835,3.857038,3.857017,-0.000022,0.267038,0.461752,0.267038
27,13,0.144409,0.144409,3.857038,3.857031,-0.000008,0.557719,0.484006,0.484006
27,14,0.080078,0.080078,3.857038,3.857097,0.000058,0.116829,0.561891,0.116829
27,15,0.109436,0.109436,3.857038,3.857137,0.000098,0.297636,0.584145,0.297636
27,16,0.075378,0.075378,3.857038,3.857036,-0.000002,0.090403,0.489569,0.090403
27,17,0.097778,0.097778,3.857038,3.856747,-0.000291,0.207232,0.324061,0.207232
27,18,0.071411,0.071411,3.857038,3.857077,0.000038,0.070932,0.536857,0.070932
27,19,0.069214,0.069214,3.857038,3.857142,0.000104,0.058414,0.589708,0.058414
28,0,0.152588,0.152588,3.857038,3.857209,0.000170,0.621697,0.616134,0.616134
28,1,0.110962,0.110962,3.857038,3.857077,0.000038,0.307371,0.538248,0.307371
28,2,0.054962,0.054962,3.857038,3.857118,0.000079,0.030598,0.573018,0.030598
28,3,0.124756,0.124756,3.857038,3.857100,0.000062,0.388039,0.563282,0.388039
28,4,0.091309,0.091309,3.857038,3.857127,0.000089,0.175243,0.577191,0.175243
28,5,0.177002,0.177002,3.857038,3.857152,0.000114,0.759388,0.593880,0.593880
28,6,0.138916,0.138916,3.857038,3.856957,-0.000081,0.511822,0.408901,0.408901
28,7,0.088013,0.088013,3.857038,3.857018,-0.000021,0.159944,0.463143,0.159944
28,8,0.100952,0.100952,3.857038,3.857072,0.000033,0.228095,0.531293,0.228095
28,9,0.186768,0.186768,3.857038,3.857018,-0.000021,0.785814,0.464534,0.464534
28,10,0.180664,0.180664,3.857038,3.857036,-0.000003,0.769124,0.488178,0.488178
28,11,0.151489,0.151489,3.857038,3.856931,-0.000108,0.610570,0.388039,0.388039
28,12,0.120239,0.120239,3.857038,3.857355,0.000317,0.360223,0.659249,0.360223
28,13,0.083191,0.083191,3.857038,3.857085,0.000047,0.129346,0.550765,0.129346
28,14,0.129272,0.129272,3.857038,3.856935,-0.000104,0.425591,0.390821,0.390821
28,15,0.087830,0.087830,3.857038,3.856858,-0.000181,0.158554,0.358832,0.158554
28,16,0.091248,0.091248,3.857038,3.857175,0.000137,0.172462,0.606398,0.172462
28,17,0.089844,0.089844,3.857038,3.857313,0.000275,0.168289,0.646732,0.168289
28,18,0.177124,0.177124,3.857038,3.856941,-0.000097,0.762170,0.399166,0.399166
28,19,0.067383,0.067383,3.857038,3.856997,-0.000041,0.052851,0.432545,0.052851
29,0,0.158813,0.158813,3.857038,3.856980,-0.000058,0.660640,0.420028,0.420028
29,1,0.097900,0.097900,3.857038,3.856967,-0.000071,0.210014,0.413074,0.210014
29,2,0.143311,0.143311,3.857038,3.857032,-0.000007,0.553547,0.486787,0.486787
29,3,0.224121,0.224121,3.857038,3.857103,0.000064,0.885953,0.566064,0.566064
29,4,0.092102,0.092102,3.857038,3.857001,-0.000038,0.179416,0.442281,0.179416
29,5,0.138306,0.138306,3.857038,3.857139,0.000100,0.506259,0.585535,0.506259
29,6,0.128906,0.128906,3.857038,3.857041,0.000003,0.422809,0.496523,0.422809
29,7,0.075989,0.075989,3.857038,3.857014,-0.000025,0.094576,0.457580,0.094576
29,8,0.096802,0.096802,3.857038,3.857022,-0.000016,0.200278,0.472879,0.200278
29,9,0.129517,0.129517,3.857038,3.857015,-0.000024,0.431154,0.460362,0.431154
29,10,0.101868,0.101868,3.857038,3.857087,0.000048,0.232267,0.553547,0.232267
29,11,0.078979,0.078979,3.857038,3.857037,-0.000002,0.108484,0.492350,0.108484
29,12,0.121948,0.121948,3.857038,3.857019,-0.000019,0.372740,0.465925,0.372740
29,13,0.034088,0.034088,3.857038,3.857103,0.000064,0.015299,0.564673,0.015299
29,14,0.102600,0.102600,3.857038,3.856973,-0.000066,0.240612,0.415855,0.240612
29,15,0.149170,0.149170,3.857038,3.856798,-0.000240,0.591099,0.336579,0.336579
29,16,0.151123,0.151123,3.857038,3.856999,-0.000039,0.603616,0.439499,0.439499
29,17,0.157227,0.157227,3.857038,3.856971,-0.000067,0.652295,0.414465,0.414465
29,18,0.189697,0.189697,3.857038,3.857087,0.000048,0.796940,0.552156,0.552156
29,19,0.065613,0.065613,3.857038,3.857005,-0.000034,0.045897,0.447844,0.045897
30,0,0.096008,0.096008,3.857038,3.857028,-0.000010,0.197497,0.482615,0.197497
30,1,0.066528,0.066528,3.857038,3.856999,-0.000040,0.047288,0.436718,0.047288
30,2,0.211670,0.211670,3.857038,3.857052,0.000014,0.863700,0.509040,0.509040
30,3,0.147217,0.147217,3.857038,3.856986,-0.000053,0.581363,0.424200,0.424200
30,4,0.171631,0.171631,3.857038,3.856939,-0.000099,0.734353,0.396384,0.396384
30,5,0.137573,0.137573,3.857038,3.856988,-0.000051,0.502086,0.426982,0.426982
30,6,0.189087,0.189087,3.857038,3.857042,0.000003,0.794159,0.497914,0.497914
30,7,0.141479,0.141479,3.857038,3.857008,-0.000030,0.529903,0.452017,0.452017
30,8,0.141846,0.141846,3.857038,3.857022,-0.000016,0.535466,0.471488,0.471488
30,9,0.220337,0.220337,3.857038,3.857130,0.000092,0.880389,0.579972,0.579972
30,10,0.208618,0.208618,3.857038,3.857089,0.000051,0.851182,0.557719,0.557719
30,11,0.266602,0.266602,3.857038,3.857089,0.000051,0.942976,0.556328,0.556328
30,12,0.128662,0.128662,3.857038,3.856939,-0.000100,0.420028,0.394993,0.394993
30,13,0.125244,0.125244,3.857038,3.857027,-0.000011,0.390821,0.478442,0.390821
30,14,0.130615,0.130615,3.857038,3.857022,-0.000017,0.443672,0.468707,0.443672
30,15,0.183716,0.183716,3.857038,3.857001,-0.000037,0.773296,0.443672,0.443672
30,16,0.105042,0.105042,3.857038,3.857022,-0.000017,0.260083,0.470097,0.260083
30,17,0.149780,0.149780,3.857038,3.857053,0.000014,0.595271,0.510431,0.510431
30,18,0.177246,0.177246,3.857038,3.857014,-0.000024,0.763560,0.458971,0.458971
30,19,0.086975,0.086975,3.857038,3.857322,0.000283,0.152990,0.648122,0.152990
31,0,0.171143,0.171143,3.857038,3.857056,0.000017,0.732962,0.513213,0.513213
31,1,0.169189,0.169189,3.857038,3.857026,-0.000013,0.720445,0.477051,0.477051
31,2,0.104004,0.104004,3.857038,3.857350,0.000311,0.255911,0.653686,0.255911
31,3,0.107300,0.107300,3.857038,3.856909,-0.000130,0.279555,0.372740,0.279555
31,4,0.129639,0.129639,3.857038,3.856848,-0.000190,0.432545,0.354659,0.354659
31,5,0.230835,0.230835,3.857038,3.857495,0.000456,0.891516,0.680111,0.680111
31,6,0.197998,0.197998,3.857038,3.856925,-0.000114,0.828929,0.382476,0.382476
31,7,0.235229,0.235229,3.857038,3.856978,-0.000060,0.902643,0.417246,0.417246
31,8,0.106812,0.106812,3.857038,3.856837,-0.000201,0.273992,0.350487,0.273992
31,9,0.077515,0.077515,3.857038,3.857064,0.000025,0.104312,0.520167,0.104312
31,10,0.234253,0.234253,3.857038,3.856921,-0.000117,0.898470,0.379694,0.379694
31,11,0.086914,0.086914,3.857038,3.857191,0.000153,0.150209,0.614743,0.150209
31,12,0.200073,0.200073,3.857038,3.857037,-0.000002,0.834492,0.490960,0.490960
31,13,0.187744,0.187744,3.857038,3.857546,0.000507,0.788595,0.692629,0.692629
31,14,0.042023,0.042023,3.857038,3.857000,-0.000039,0.020862,0.440890,0.020862
31,15,0.081848,0.081848,3.857038,3.856962,-0.000076,0.122392,0.410292,0.122392
31,16,0.132690,0.132690,3.857038,3.857148,0.000109,0.460362,0.592490,0.460362
31,17,0.074341,0.074341,3.857038,3.856876,-0.000163,0.086231,0.365786,0.086231
31,18,0.127808,0.127808,3.857038,3.856872,-0.000167,0.410292,0.364395,0.364395
31,19,0.086670,0.086670,3.857038,3.856561,-0.000478,0.148818,0.289291,0.148818
32,0,0.171997,0.171997,3.857038,3.856740,-0.000298,0.737135,0.321280,0.321280
32,1,0.112244,0.112244,3.857038,3.856902,-0.000136,0.312935,0.371349,0.312935
32,2,0.108215,0.108215,3.857038,3.855904,-0.001135,0.286509,0.216968,0.216968
32,3,0.172974,0.172974,3.857038,3.857366,0.000328,0.741307,0.660640,0.660640
32,4,0.114502,0.114502,3.857038,3.856775,-0.000264,0.325452,0.331015,0.325452
32,5,0.116577,0.116577,3.857038,3.856871,-0.000167,0.339360,0.363004,0.339360
32,6,0.067505,0.067505,3.857038,3.856795,-0.000243,0.054242,0.335188,0.054242
32,7,0.106873,0.106873,3.857038,3.857740,0.000701,0.275382,0.717663,0.275382
32,8,0.110474,0.110474,3.857038,3.857379,0.000340,0.303199,0.668985,0.303199
32,9,0.142090,0.142090,3.857038,3.857081,0.000042,0.536857,0.545202,0.536857
32,10,0.097107,0.097107,3.857038,3.856220,-0.000818,0.201669,0.244784,0.201669
32,11,0.121155,0.121155,3.857038,3.856732,-0.000306,0.367177,0.319889,0.319889
32,12,0.129639,0.129639,3.857038,3.856469,-0.000570,0.433936,0.271210,0.271210
32,13,0.100342,0.100342,3.857038,3.857130,0.000091,0.223922,0.578581,0.223922
32,14,0.076355,0.076355,3.857038,3.857253,0.000214,0.098748,0.630042,0.098748
32,15,0.269043,0.269043,3.857038,3.856601,-0.000437,0.944367,0.297636,0.297636
32,16,0.113342,0.113342,3.857038,3.856502,-0.000537,0.318498,0.276773,0.276773
32,17,0.150757,0.150757,3.857038,3.857986,0.000947,0.602225,0.742698,0.602225
32,18,0.104309,0.104309,3.857038,3.856881,-0.000157,0.257302,0.368567,0.257302
32,19,0.100769,0.100769,3.857038,3.857056,0.000018,0.226704,0.514604,0.226704
33,0,0.209106,0.209106,3.857038,3.856501,-0.000538,0.853964,0.275382,0.275382
33,1,0.039062,0.039062,3.857038,3.857031,-0.000008,0.016690,0.485396,0.016690
33,2,0.194458,0.194458,3.857038,3.857046,0.000007,0.816412,0.503477,0.503477
33,3,0.141846,0.141846,3.857038,3.857281,0.000242,0.534075,0.635605,0.534075
33,4,0.139404,0.139404,3.857038,3.856839,-0.000200,0.515994,0.351878,0.351878
33,5,0.131470,0.131470,3.857038,3.856437,-0.000602,0.452017,0.268428,0.268428
33,6,0.112915,0.112915,3.857038,3.857262,0.000224,0.317107,0.634214,0.317107
33,7,0.160156,0.160156,3.857038,3.856785,-0.000253,0.673157,0.333797,0.333797
33,8,0.102234,0.102234,3.857038,3.856896,-0.000142,0.235049,0.369958,0.235049
33,9,0.127075,0.127075,3.857038,3.857020,-0.000018,0.403338,0.467316,0.403338
33,10,0.165527,0.165527,3.857038,3.856939,-0.000100,0.705146,0.393602,0.393602
33,11,0.110535,0.110535,3.857038,3.856728,-0.000310,0.304590,0.318498,0.304590
33,12,0.130005,0.130005,3.857038,3.857353,0.000314,0.438108,0.657858,0.438108
33,13,0.106995,0.106995,3.857038,3.856586,-0.000453,0.276773,0.296245,0.276773
33,14,0.157837,0.157837,3.857038,3.857323,0.000284,0.657858,0.650904,0.650904
33,15,0.136597,0.136597,3.857038,3.856819,-0.000220,0.496523,0.342142,0.342142
33,16,0.078918,0.078918,3.857038,3.856999,-0.000040,0.107093,0.438108,0.107093
33,17,0.041290,0.041290,3.857038,3.857005,-0.000033,0.019471,0.449235,0.019471
33,18,0.094604,0.094604,3.857038,3.857186,0.000148,0.187761,0.613352,0.187761
33,19,0.073486,0.073486,3.857038,3.857304,0.000265,0.083449,0.642559,0.083449
34,0,0.033234,0.033234,3.857038,3.856623,-0.000416,0.013908,0.300417,0.013908
34,1,0.074463,0.074463,3.857038,3.856165,-0.000873,0.087622,0.236439,0.087622
34,2,0.099426,0.099426,3.857038,3.855802,-0.001237,0.222531,0.211405,0.211405
34,3,0.017609,0.017609,3.857038,3.856514,-0.000524,0.005563,0.278164,0.005563
34,4,0.061615,0.061615,3.857038,3.856377,-0.000661,0.040334,0.262865,0.040334
34,5,0.120483,0.120483,3.857038,3.856343,-0.000696,0.361613,0.255911,0.255911
34,6,0.152588,0.152588,3.857038,3.857350,0.000312,0.624478,0.656467,0.624478
34,7,0.129272,0.129272,3.857038,3.856781,-0.000258,0.426982,0.332406,0.332406
34,8,0.079346,0.079346,3.857038,3.856930,-0.000108,0.114047,0.386648,0.114047
34,9,0.065125,0.065125,3.857038,3.856685,-0.000353,0.044506,0.310153,0.044506
34,10,0.047333,0.047333,3.857038,3.856947,-0.000091,0.026426,0.401947,0.026426
34,11,0.046875,0.046875,3.857038,3.856762,-0.000276,0.025035,0.328234,0.025035
34,12,0.077454,0.077454,3.857038,3.856807,-0.000232,0.102921,0.337969,0.102921
34,13,0.067383,0.067383,3.857038,3.856538,-0.000500,0.051460,0.280946,0.051460
34,14,0.014000,0.014000,3.857038,3.857156,0.000118,0.002782,0.595271,0.002782
34,15,0.145386,0.145386,3.857038,3.856557,-0.000481,0.570236,0.285118,0.285118
34,16,0.042236,0.042236,3.857038,3.856169,-0.000870,0.022253,0.237830,0.022253
34,17,0.118835,0.118835,3.857038,3.856493,-0.000546,0.351878,0.273992,0.273992
34,18,0.015762,0.015762,3.857038,3.855697,-0.001342,0.004172,0.204451,0.004172
34,19,0.129395,0.129395,3.857038,3.856708,-0.000331,0.428373,0.315716,0.315716
35,0,0.070740,0.070740,3.857038,3.856299,-0.000740,0.065369,0.253129,0.065369
35,1,0.060852,0.060852,3.857038,3.854868,-0.002170,0.038943,0.165508,0.038943
35,2,0.114624,0.114624,3.857038,3.856688,-0.000350,0.328234,0.311544,0.311544
35,3,0.142090,0.142090,3.857038,3.858772,0.001733,0.538248,0.788595,0.538248
35,4,0.120483,0.120483,3.857038,3.857850,0.000811,0.363004,0.727399,0.363004
35,5,0.128174,0.128174,3.857038,3.859057,0.002018,0.411683,0.801113,0.411683
35,6,0.069824,0.069824,3.857038,3.856622,-0.000417,0.061196,0.299026,0.061196
35,7,0.097351,0.097351,3.857038,3.857592,0.000553,0.204451,0.696801,0.204451
35,8,0.206787,0.206787,3.857038,3.857898,0.000860,0.844228,0.732962,0.732962
35,9,0.048309,0.048309,3.857038,3.856344,-0.000694,0.027816,0.257302,0.027816
35,10,0.102722,0.102722,3.857038,3.858972,0.001933,0.243394,0.798331,0.243394
35,11,0.095520,0.095520,3.857038,3.857602,0.000564,0.196106,0.698192,0.196106
35,12,0.142456,0.142456,3.857038,3.856426,-0.000613,0.539638,0.267038,0.267038
35,13,0.166260,0.166260,3.857038,3.856376,-0.000663,0.710709,0.261474,0.261474
35,14,0.087158,0.087158,3.857038,3.855706,-0.001332,0.154381,0.205841,0.154381
35,15,0.044800,0.044800,3.857038,3.855710,-0.001328,0.023644,0.207232,0.023644
35,16,0.135376,0.135376,3.857038,3.857064,0.000026,0.488178,0.521558,0.488178
35,17,0.105957,0.105957,3.857038,3.858140,0.001102,0.269819,0.752434,0.269819
35,18,0.139771,0.139771,3.857038,3.857960,0.000921,0.518776,0.739917,0.518776
35,19,0.128662,0.128662,3.857038,3.858375,0.001336,0.421419,0.767733,0.421419
