layer,head,score,pattern_score,ablation_baseline_nll,ablation_nll,ablation_delta_nll,pattern_pct,ablation_pct,combined_pct
30,10,0.003448,0.003448,0.860877,0.860964,0.000088,0.164117,0.460362,0.164117
30,11,0.019135,0.019135,0.860877,0.860856,-0.000021,0.319889,0.329624,0.319889
30,12,0.068237,0.068237,0.860877,0.860891,0.000014,0.892907,0.381085,0.381085
30,13,0.020645,0.020645,0.860877,0.860864,-0.000013,0.346314,0.336579,0.336579
30,14,0.037567,0.037567,0.860877,0.860882,0.000005,0.593880,0.367177,0.367177
30,15,0.017944,0.017944,0.860877,0.860880,0.000003,0.303199,0.363004,0.303199
30,16,0.064636,0.064636,0.860877,0.860853,-0.000024,0.873435,0.326843,0.326843
30,17,0.058289,0.058289,0.860877,0.860877,0.000000,0.852573,0.356050,0.356050
30,18,0.012932,0.012932,0.860877,0.860891,0.000014,0.258693,0.382476,0.258693
30,19,0.028412,0.028412,0.860877,0.860896,0.000019,0.472879,0.389430,0.389430
31,0,0.022537,0.022537,0.860877,0.861036,0.000159,0.367177,0.496523,0.367177
31,1,0.044250,0.044250,0.860877,0.861074,0.000197,0.719054,0.528512,0.528512
31,2,0.043640,0.043640,0.860877,0.860881,0.000004,0.709319,0.365786,0.365786
31,3,0.035156,0.035156,0.860877,0.861478,0.000601,0.559110,0.624478,0.559110
31,4,0.023285,0.023285,0.860877,0.861010,0.000133,0.376912,0.479833,0.376912
31,5,0.021896,0.021896,0.860877,0.861252,0.000375,0.358832,0.584145,0.358832
31,6,0.034607,0.034607,0.860877,0.861419,0.000542,0.550765,0.613352,0.550765
31,7,0.013519,0.013519,0.860877,0.860864,-0.000013,0.265647,0.339360,0.265647
31,8,0.016159,0.016159,0.860877,0.860827,-0.000050,0.278164,0.314325,0.278164
31,9,0.024521,0.024521,0.860877,0.861312,0.000435,0.408901,0.595271,0.408901
31,10,0.073975,0.073975,0.860877,0.860213,-0.000664,0.905424,0.198887,0.198887
31,11,0.032471,0.032471,0.860877,0.861400,0.000523,0.532684,0.609179,0.532684
31,12,0.033722,0.033722,0.860877,0.861602,0.000725,0.542420,0.648122,0.542420
31,13,0.023163,0.023163,0.860877,0.860831,-0.000046,0.375522,0.315716,0.315716
31,14,0.024261,0.024261,0.860877,0.860957,0.000080,0.397775,0.453407,0.397775
31,15,0.048767,0.048767,0.860877,0.861181,0.000304,0.785814,0.570236,0.570236
31,16,0.028641,0.028641,0.860877,0.861482,0.000605,0.479833,0.630042,0.479833
31,17,0.025589,0.025589,0.860877,0.860874,-0.000003,0.433936,0.346314,0.346314
31,18,0.038818,0.038818,0.860877,0.861311,0.000434,0.609179,0.593880,0.593880
31,19,0.042511,0.042511,0.860877,0.861596,0.000719,0.688456,0.645341,0.645341
32,0,0.041473,0.041473,0.860877,0.861107,0.000230,0.645341,0.545202,0.545202
32,1,0.000000,0.000000,0.860877,0.861095,0.000218,0.019471,0.535466,0.019471
32,2,0.000079,0.000079,0.860877,0.861099,0.000222,0.062587,0.538248,0.062587
32,3,0.000004,0.000004,0.860877,0.861075,0.000198,0.029207,0.529903,0.029207
32,4,0.000060,0.000060,0.860877,0.861042,0.000165,0.059805,0.502086,0.059805
32,5,0.000212,0.000212,0.860877,0.861115,0.000238,0.079277,0.553547,0.079277
32,6,0.000513,0.000513,0.860877,0.861033,0.000156,0.102921,0.495132,0.102921
32,7,0.000112,0.000112,0.860877,0.861071,0.000194,0.066759,0.525730,0.066759
32,8,0.000001,0.000001,0.860877,0.861064,0.000187,0.022253,0.517385,0.022253
32,9,0.034485,0.034485,0.860877,0.861029,0.000152,0.549374,0.493741,0.493741
32,10,0.043335,0.043335,0.860877,0.861072,0.000195,0.702364,0.527121,0.527121
32,11,0.000050,0.000050,0.860877,0.861149,0.000272,0.057024,0.563282,0.057024
32,12,0.041687,0.041687,0.860877,0.861208,0.000331,0.667594,0.575800,0.575800
32,13,0.001110,0.001110,0.860877,0.861019,0.000142,0.136300,0.482615,0.136300
32,14,0.012955,0.012955,0.860877,0.860985,0.000108,0.260083,0.468707,0.260083
32,15,0.040710,0.040710,0.860877,0.861114,0.000237,0.632823,0.550765,0.550765
32,16,0.000718,0.000718,0.860877,0.861095,0.000219,0.121001,0.536857,0.121001
32,17,0.000679,0.000679,0.860877,0.861025,0.000148,0.118220,0.486787,0.118220
32,18,0.000247,0.000247,0.860877,0.861067,0.000190,0.082058,0.520167,0.082058
32,19,0.000595,0.000595,0.860877,0.861066,0.000189,0.108484,0.518776,0.108484
33,0,0.012360,0.012360,0.860877,0.861029,0.000152,0.254520,0.492350,0.254520
33,1,0.050964,0.050964,0.860877,0.861443,0.000566,0.809458,0.618915,0.618915
33,2,0.029572,0.029572,0.860877,0.861714,0.000837,0.496523,0.659249,0.496523
33,3,0.050079,0.050079,0.860877,0.861401,0.000525,0.795549,0.610570,0.610570
33,4,0.031525,0.031525,0.860877,0.863413,0.002536,0.518776,0.735744,0.518776
33,5,0.035614,0.035614,0.860877,0.862166,0.001289,0.566064,0.694019,0.566064
33,6,0.020142,0.020142,0.860877,0.860686,-0.000191,0.333797,0.246175,0.246175
33,7,0.026398,0.026398,0.860877,0.861480,0.000603,0.450626,0.627260,0.450626
33,8,0.021927,0.021927,0.860877,0.860807,-0.000070,0.360223,0.300417,0.300417
33,9,0.016678,0.016678,0.860877,0.861812,0.000935,0.290682,0.670376,0.290682
33,10,0.024338,0.024338,0.860877,0.861334,0.000457,0.400556,0.603616,0.400556
33,11,0.032074,0.032074,0.860877,0.861454,0.000577,0.528512,0.621697,0.528512
33,12,0.016541,0.016541,0.860877,0.861396,0.000520,0.287900,0.607789,0.287900
33,13,0.062988,0.062988,0.860877,0.861215,0.000338,0.872045,0.578581,0.578581
33,14,0.024170,0.024170,0.860877,0.861067,0.000190,0.396384,0.521558,0.396384
33,15,0.033844,0.033844,0.860877,0.861251,0.000374,0.543811,0.581363,0.543811
33,16,0.020615,0.020615,0.860877,0.861716,0.000839,0.343533,0.660640,0.343533
33,17,0.027145,0.027145,0.860877,0.861051,0.000174,0.454798,0.507650,0.454798
33,18,0.028107,0.028107,0.860877,0.860925,0.000048,0.468707,0.429764,0.429764
33,19,0.035797,0.035797,0.860877,0.860859,-0.000018,0.570236,0.332406,0.332406
34,0,0.035858,0.035858,0.860877,0.860710,-0.000167,0.573018,0.251739,0.251739
34,1,0.035736,0.035736,0.860877,0.861558,0.000681,0.568846,0.639777,0.568846
34,2,0.030518,0.030518,0.860877,0.861165,0.000288,0.510431,0.566064,0.510431
34,3,0.029221,0.029221,0.860877,0.861495,0.000619,0.490960,0.632823,0.490960
34,4,0.062378,0.062378,0.860877,0.859578,-0.001298,0.867872,0.173853,0.173853
34,5,0.041107,0.041107,0.860877,0.861107,0.000230,0.638387,0.546592,0.546592
34,6,0.027390,0.027390,0.860877,0.860361,-0.000516,0.458971,0.205841,0.205841
34,7,0.031464,0.031464,0.860877,0.860875,-0.000002,0.517385,0.353268,0.353268
34,8,0.016235,0.016235,0.860877,0.860512,-0.000365,0.280946,0.219750,0.219750
34,9,0.027649,0.027649,0.860877,0.860477,-0.000400,0.463143,0.216968,0.216968
34,10,0.032410,0.032410,0.860877,0.858689,-0.002188,0.531293,0.144645,0.144645
34,11,0.034790,0.034790,0.860877,0.861487,0.000610,0.553547,0.631433,0.553547
34,12,0.042450,0.042450,0.860877,0.860569,-0.000308,0.687065,0.225313,0.225313
34,13,0.024368,0.024368,0.860877,0.861038,0.000161,0.403338,0.500695,0.403338
34,14,0.048035,0.048035,0.860877,0.860981,0.000104,0.778860,0.464534,0.464534
34,15,0.044067,0.044067,0.860877,0.861584,0.000707,0.714882,0.642559,0.642559
34,16,0.040131,0.040131,0.860877,0.861106,0.000229,0.623088,0.543811,0.543811
34,17,0.050812,0.050812,0.860877,0.861210,0.000333,0.806676,0.577191,0.577191
34,18,0.042236,0.042236,0.860877,0.860203,-0.000674,0.681502,0.196106,0.196106
34,19,0.039642,0.039642,0.860877,0.861329,0.000452,0.620306,0.600834,0.600834
35,0,0.028778,0.028778,0.860877,0.860910,0.000033,0.484006,0.420028,0.420028
35,1,0.025208,0.025208,0.860877,0.860869,-0.000008,0.429764,0.343533,0.343533
35,2,0.024796,0.024796,0.860877,0.860778,-0.000099,0.420028,0.278164,0.278164
35,3,0.031769,0.031769,0.860877,0.859522,-0.001355,0.524339,0.168289,0.168289
35,4,0.025497,0.025497,0.860877,0.860717,-0.000159,0.432545,0.257302,0.257302
35,5,0.024582,0.024582,0.860877,0.860966,0.000089,0.410292,0.461752,0.410292
35,6,0.018799,0.018799,0.860877,0.860748,-0.000129,0.311544,0.271210,0.271210
35,7,0.019775,0.019775,0.860877,0.860487,-0.000390,0.329624,0.218359,0.218359
35,8,0.020538,0.020538,0.860877,0.860962,0.000085,0.340751,0.457580,0.340751
35,9,0.024673,0.024673,0.860877,0.860736,-0.000141,0.413074,0.267038,0.267038
35,10,0.025665,0.025665,0.860877,0.860794,-0.000082,0.436718,0.289291,0.289291
35,11,0.020294,0.020294,0.860877,0.860968,0.000092,0.336579,0.463143,0.336579
35,12,0.021301,0.021301,0.860877,0.860803,-0.000074,0.353268,0.297636,0.297636
35,13,0.020584,0.020584,0.860877,0.860402,-0.000475,0.342142,0.210014,0.210014
35,14,0.009399,0.009399,0.860877,0.860752,-0.000125,0.232267,0.273992,0.232267
35,15,0.024033,0.024033,0.860877,0.860893,0.000016,0.390821,0.385257,0.385257
35,16,0.013138,0.013138,0.860877,0.860727,-0.000150,0.261474,0.262865,0.261474
35,17,0.024155,0.024155,0.860877,0.860877,-0.000000,0.394993,0.354659,0.354659
35,18,0.014442,0.014442,0.860877,0.861026,0.000149,0.272601,0.488178,0.272601
35,19,0.029419,0.029419,0.860877,0.861121,0.000244,0.493741,0.557719,0.493741
